"","Group","Country","Scenario","Benefit_cum","Pop_cum"
"3613","Bin60","Italy","Cash",0,0.000473520469060965
"3614","Bin60","Japan","Cash",0.00109032363243127,0.000501200113960681
"3615","Bin60","Luxembourg","Cash",0,0
"3616","Bin60","Mexico","Cash",0.190989952742148,0.0819542293255349
"3617","Bin60","Russian Federation","Cash",0.00504284688388372,0.00346991648862555
"3618","Bin60","Turkiye","Cash",0.0728352967119811,0.0196240761706658
"3619","Bin60","United States","Cash",0.00430423130018821,0.00397534189448834
"3620","Bin60","South Africa","Cash",0,0.236346874864931
"3621","Bin60","Belgium","SP_current",0,4.08040042814215e-05
"3622","Bin60","Brazil","SP_current",0.412881818609182,0.130099954946307
"3623","Bin60","China","SP_current",0.241301591693122,0.172626291416637
"3624","Bin60","Germany","SP_current",0,0
"3625","Bin60","Denmark","SP_current",0,0
"3626","Bin60","Spain","SP_current",0,0.000486780672859133
"3627","Bin60","Finland","SP_current",0,0
"3628","Bin60","France","SP_current",0,0.000948188489771838
"3629","Bin60","United Kingdom","SP_current",0.000579112519314562,0.000501200113960681
"3630","Bin60","Indonesia","SP_current",0.579578455184964,0.375831644586651
"3631","Bin60","India","SP_current",0.567318993615605,0.525837868848709
"3632","Bin60","Ireland","SP_current",0.00043218086510551,0.000423183458017718
"3633","Bin60","Italy","SP_current",0,0.000473520469060965
"3634","Bin60","Japan","SP_current",0.00092791338147653,0.000501200113960681
"3635","Bin60","Luxembourg","SP_current",0,0
"3636","Bin60","Mexico","SP_current",0.183374780725705,0.0819542293255349
"3637","Bin60","Russian Federation","SP_current",0.00467368222486272,0.00346991648862555
"3638","Bin60","Turkiye","SP_current",0.0628029362906399,0.0196240761706658
"3639","Bin60","United States","SP_current",0.00427475224325597,0.00397534189448834
"3640","Bin60","South Africa","SP_current",0,0.236346874864931
"3641","Bin60","Belgium","SP_covid",0,4.08040042814215e-05
"3642","Bin60","Brazil","SP_covid",0.4019782344032,0.130099954946307
"3643","Bin60","China","SP_covid",0.187975221135846,0.172626291416637
"3644","Bin60","Germany","SP_covid",0,0
"3645","Bin60","Denmark","SP_covid",0,0
"3646","Bin60","Spain","SP_covid",0,0.000486780672859133
"3647","Bin60","Finland","SP_covid",0,0
"3648","Bin60","France","SP_covid",0,0.000948188489771838
"3649","Bin60","United Kingdom","SP_covid",0.000499030608050346,0.000501200113960681
"3650","Bin60","Indonesia","SP_covid",0.47504854329912,0.375831644586651
"3651","Bin60","India","SP_covid",0.525837868848709,0.525837868848709
"3652","Bin60","Ireland","SP_covid",0.000423183458017718,0.000423183458017718
"3653","Bin60","Italy","SP_covid",0,0.000473520469060965
"3654","Bin60","Japan","SP_covid",0.000464957948520764,0.000501200113960681
"3655","Bin60","Luxembourg","SP_covid",0,0
"3656","Bin60","Mexico","SP_covid",0.183374785071262,0.0819542293255349
"3657","Bin60","Russian Federation","SP_covid",0.00346991648862555,0.00346991648862555
"3658","Bin60","Turkiye","SP_covid",0.0519391984187214,0.0196240761706658
"3659","Bin60","United States","SP_covid",0.00397534189448834,0.00397534189448834
"3660","Bin60","South Africa","SP_covid",0,0.236346874864931
"3661","Bin61","Belgium","Cash",0,5.21636936693451e-05
"3662","Bin61","Brazil","Cash",0.445121384124799,0.141242711200191
"3663","Bin61","China","Cash",0.351033042249507,0.189939417859903
"3664","Bin61","Germany","Cash",0,0
"3665","Bin61","Denmark","Cash",0,0
"3666","Bin61","Spain","Cash",0,0.000529184219412636
"3667","Bin61","Finland","Cash",0,0
"3668","Bin61","France","Cash",0,0.00104724304761514
"3669","Bin61","United Kingdom","Cash",0.000872408445623883,0.000564147197881961
"3670","Bin61","Indonesia","Cash",0.68280770692727,0.406925545947304
"3671","Bin61","India","Cash",0.721939261981752,0.56029420989568
"3672","Bin61","Ireland","Cash",0.000892320598709775,0.000478888219328214
"3673","Bin61","Italy","Cash",0,0.000505400424142594
"3674","Bin61","Japan","Cash",0.00122754228971054,0.000564147197881961
"3675","Bin61","Luxembourg","Cash",0,0
"3676","Bin61","Mexico","Cash",0.215030532889276,0.0931909668983283
"3677","Bin61","Russian Federation","Cash",0.00620661434501333,0.00427068954306927
"3678","Bin61","Turkiye","Cash",0.0848286869947469,0.0229684765065002
"3679","Bin61","United States","Cash",0.00482123218110778,0.00445283836669629
"3680","Bin61","South Africa","Cash",0,0.254721510196612
"3681","Bin61","Belgium","SP_current",0,5.21636936693451e-05
"3682","Bin61","Brazil","SP_current",0.441891925301647,0.141242711200191
"3683","Bin61","China","SP_current",0.264299376193474,0.189939417859903
"3684","Bin61","Germany","SP_current",0,0
"3685","Bin61","Denmark","SP_current",0,0
"3686","Bin61","Spain","SP_current",0,0.000529184219412636
"3687","Bin61","Finland","SP_current",0,0
"3688","Bin61","France","SP_current",0,0.00104724304761514
"3689","Bin61","United Kingdom","SP_current",0.000652161191862321,0.000564147197881961
"3690","Bin61","Indonesia","SP_current",0.616192886487795,0.406925545947304
"3691","Bin61","India","SP_current",0.603234195562959,0.56029420989568
"3692","Bin61","Ireland","SP_current",0.000489069978981643,0.000478888219328214
"3693","Bin61","Italy","SP_current",0,0.000505400424142594
"3694","Bin61","Japan","SP_current",0.00104469249594345,0.000564147197881961
"3695","Bin61","Luxembourg","SP_current",0,0
"3696","Bin61","Mexico","SP_current",0.20650609016478,0.0931909668983283
"3697","Bin61","Russian Federation","SP_current",0.00575225538446779,0.00427068954306927
"3698","Bin61","Turkiye","SP_current",0.0731885355299979,0.0229684765065002
"3699","Bin61","United States","SP_current",0.00478821226000265,0.00445283836669629
"3700","Bin61","South Africa","SP_current",0,0.254721510196612
"3701","Bin61","Belgium","SP_covid",0,5.21636936693451e-05
"3702","Bin61","Brazil","SP_covid",0.431527099539675,0.141242711200191
"3703","Bin61","China","SP_covid",0.206827730478534,0.189939417859903
"3704","Bin61","Germany","SP_covid",0,0
"3705","Bin61","Denmark","SP_covid",0,0
"3706","Bin61","Spain","SP_covid",0,0.000529184219412636
"3707","Bin61","Finland","SP_covid",0,0
"3708","Bin61","France","SP_covid",0,0.00104724304761514
"3709","Bin61","United Kingdom","SP_covid",0.000561977828604177,0.000564147197881961
"3710","Bin61","Indonesia","SP_covid",0.514351017486447,0.406925545947304
"3711","Bin61","India","SP_covid",0.56029420989568,0.56029420989568
"3712","Bin61","Ireland","SP_covid",0.000478888219328214,0.000478888219328214
"3713","Bin61","Italy","SP_covid",0,0.000505400424142594
"3714","Bin61","Japan","SP_covid",0.000523473515357629,0.000564147197881961
"3715","Bin61","Luxembourg","SP_covid",0,0
"3716","Bin61","Mexico","SP_covid",0.206506095345411,0.0931909668983283
"3717","Bin61","Russian Federation","SP_covid",0.00427068954306927,0.00427068954306927
"3718","Bin61","Turkiye","SP_covid",0.0607908493766502,0.0229684765065002
"3719","Bin61","United States","SP_covid",0.00445283836669629,0.00445283836669629
"3720","Bin61","South Africa","SP_covid",0,0.254721510196612
"3721","Bin62","Belgium","Cash",0,6.51591783291296e-05
"3722","Bin62","Brazil","Cash",0.47476075665488,0.152972415082718
"3723","Bin62","China","Cash",0.379257298321221,0.20798401614735
"3724","Bin62","Germany","Cash",0,0
"3725","Bin62","Denmark","Cash",0,0
"3726","Bin62","Spain","Cash",0,0.000575651797557728
"3727","Bin62","Finland","Cash",0,0
"3728","Bin62","France","Cash",0,0.00115575245391659
"3729","Bin62","United Kingdom","Cash",0.000985425553254042,0.000636949073194895
"3730","Bin62","Indonesia","Cash",0.716842328939966,0.437827640286759
"3731","Bin62","India","Cash",0.754064769761641,0.593438497259462
"3732","Bin62","Ireland","Cash",0.0010029554790728,0.00053826344940723
"3733","Bin62","Italy","Cash",0,0.000540030675191287
"3734","Bin62","Japan","Cash",0.00138624345512667,0.000636949073194895
"3735","Bin62","Luxembourg","Cash",0,0
"3736","Bin62","Mexico","Cash",0.241079171425728,0.105644262913085
"3737","Bin62","Russian Federation","Cash",0.00772980669582521,0.00531877812777759
"3738","Bin62","Turkiye","Cash",0.0985494918499658,0.0268054462927381
"3739","Bin62","United States","Cash",0.0054036050552273,0.00499071171114218
"3740","Bin62","South Africa","Cash",0,0.273406402896686
"3741","Bin62","Belgium","SP_current",0,6.51591783291296e-05
"3742","Bin62","Brazil","SP_current",0.471355597583785,0.152972415082718
"3743","Bin62","China","SP_current",0.288021035438499,0.20798401614735
"3744","Bin62","Germany","SP_current",0,0
"3745","Bin62","Denmark","SP_current",0,0
"3746","Bin62","Spain","SP_current",0,0.000575651797557728
"3747","Bin62","Finland","SP_current",0,0
"3748","Bin62","France","SP_current",0,0.00115575245391659
"3749","Bin62","United Kingdom","SP_current",0.000736646127768929,0.000636949073194895
"3750","Bin62","Indonesia","SP_current",0.651217685048629,0.437827640286759
"3751","Bin62","India","SP_current",0.637441653289292,0.593438497259462
"3752","Bin62","Ireland","SP_current",0.000549707600361243,0.00053826344940723
"3753","Bin62","Italy","SP_current",0,0.000540030675191287
"3754","Bin62","Japan","SP_current",0.00117975416998712,0.000636949073194895
"3755","Bin62","Luxembourg","SP_current",0,0
"3756","Bin62","Mexico","SP_current",0.231584381188833,0.105644262913085
"3757","Bin62","Russian Federation","SP_current",0.00716394151711391,0.00531877812777759
"3758","Bin62","Turkiye","SP_current",0.0850742294900051,0.0268054462927381
"3759","Bin62","United States","SP_current",0.00536659654663357,0.00499071171114218
"3760","Bin62","South Africa","SP_current",0,0.273406402896686
"3761","Bin62","Belgium","SP_covid",0,6.51591783291296e-05
"3762","Bin62","Brazil","SP_covid",0.46153795324097,0.152972415082718
"3763","Bin62","China","SP_covid",0.226476749903992,0.20798401614735
"3764","Bin62","Germany","SP_covid",0,0
"3765","Bin62","Denmark","SP_covid",0,0
"3766","Bin62","Spain","SP_covid",0,0.000575651797557728
"3767","Bin62","Finland","SP_covid",0,0
"3768","Bin62","France","SP_covid",0,0.00115575245391659
"3769","Bin62","United Kingdom","SP_covid",0.00063477986194041,0.000636949073194895
"3770","Bin62","Indonesia","SP_covid",0.553411048938392,0.437827640286759
"3771","Bin62","India","SP_covid",0.593438497259462,0.593438497259462
"3772","Bin62","Ireland","SP_covid",0.00053826344940723,0.00053826344940723
"3773","Bin62","Italy","SP_covid",0,0.000540030675191287
"3774","Bin62","Japan","SP_covid",0.000591150089637869,0.000636949073194895
"3775","Bin62","Luxembourg","SP_covid",0,0
"3776","Bin62","Mexico","SP_covid",0.231584387350918,0.105644262913085
"3777","Bin62","Russian Federation","SP_covid",0.00531877812777759,0.00531877812777759
"3778","Bin62","Turkiye","SP_covid",0.07094618781505,0.0268054462927381
"3779","Bin62","United States","SP_covid",0.00499071171114218,0.00499071171114218
"3780","Bin62","South Africa","SP_covid",0,0.273406402896686
"3781","Bin63","Belgium","Cash",0,7.98813357758786e-05
"3782","Bin63","Brazil","Cash",0.504710383799051,0.165290732754928
"3783","Bin63","China","Cash",0.407682404559811,0.226748606180046
"3784","Bin63","Germany","Cash",0,0
"3785","Bin63","Denmark","Cash",0,0
"3786","Bin63","Spain","Cash",0,0.000626161904481754
"3787","Bin63","Finland","Cash",0,0
"3788","Bin63","France","Cash",0,0.0012745230586283
"3789","Bin63","United Kingdom","Cash",0.00111551205646534,0.00072074648745607
"3790","Bin63","Indonesia","Cash",0.74863909809188,0.468399706453355
"3791","Bin63","India","Cash",0.783125765736265,0.625096110738233
"3792","Bin63","Ireland","Cash",0.00112002729792967,0.000601093238327208
"3793","Bin63","Italy","Cash",0,0.00057813233639353
"3794","Bin63","Japan","Cash",0.00156891384987877,0.00072074648745607
"3795","Bin63","Luxembourg","Cash",0,0
"3796","Bin63","Mexico","Cash",0.269138984457023,0.119389139679071
"3797","Bin63","Russian Federation","Cash",0.00971717670696278,0.00668626124384937
"3798","Bin63","Turkiye","Cash",0.114093824388036,0.0311819810364839
"3799","Bin63","United States","Cash",0.00606043562739977,0.00559735338744424
"3800","Bin63","South Africa","Cash",0,0.292333079466656
"3801","Bin63","Belgium","SP_current",0,7.98813357758786e-05
"3802","Bin63","Brazil","SP_current",0.501135568884782,0.165290732754928
"3803","Bin63","China","SP_current",0.312438711623308,0.226748606180046
"3804","Bin63","Germany","SP_current",0,0
"3805","Bin63","Denmark","SP_current",0,0
"3806","Bin63","Spain","SP_current",0,0.000626161904481754
"3807","Bin63","Finland","SP_current",0,0
"3808","Bin63","France","SP_current",0,0.0012745230586283
"3809","Bin63","United Kingdom","SP_current",0.000833891138870136,0.00072074648745607
"3810","Bin63","Indonesia","SP_current",0.684529179901981,0.468399706453355
"3811","Bin63","India","SP_current",0.669811271546344,0.625096110738233
"3812","Bin63","Ireland","SP_current",0.000613873228802928,0.000601093238327208
"3813","Bin63","Italy","SP_current",0,0.00057813233639353
"3814","Bin63","Japan","SP_current",0.00133521471275469,0.00072074648745607
"3815","Bin63","Luxembourg","SP_current",0,0
"3816","Bin63","Mexico","SP_current",0.258616590892559,0.119389139679071
"3817","Bin63","Russian Federation","SP_current",0.00900582490345331,0.00668626124384937
"3818","Bin63","Turkiye","SP_current",0.0985511417828912,0.0311819810364839
"3819","Bin63","United States","SP_current",0.00601892858132478,0.00559735338744424
"3820","Bin63","South Africa","SP_current",0,0.292333079466656
"3821","Bin63","Belgium","SP_covid",0,7.98813357758786e-05
"3822","Bin63","Brazil","SP_covid",0.491870980652459,0.165290732754928
"3823","Bin63","China","SP_covid",0.246909778569402,0.226748606180046
"3824","Bin63","Germany","SP_covid",0,0
"3825","Bin63","Denmark","SP_covid",0,0
"3826","Bin63","Spain","SP_covid",0,0.000626161904481754
"3827","Bin63","Finland","SP_covid",0,0
"3828","Bin63","France","SP_covid",0,0.0012745230586283
"3829","Bin63","United Kingdom","SP_covid",0.000718577458091735,0.00072074648745607
"3830","Bin63","Indonesia","SP_covid",0.59205392708447,0.468399706453355
"3831","Bin63","India","SP_covid",0.625096110738233,0.625096110738233
"3832","Bin63","Ireland","SP_covid",0.000601093238327208,0.000601093238327208
"3833","Bin63","Italy","SP_covid",0,0.00057813233639353
"3834","Bin63","Japan","SP_covid",0.000669048109522133,0.00072074648745607
"3835","Bin63","Luxembourg","SP_covid",0,0
"3836","Bin63","Mexico","SP_covid",0.258616596799369,0.119389139679071
"3837","Bin63","Russian Federation","SP_covid",0.00668626124384937,0.00668626124384937
"3838","Bin63","Turkiye","SP_covid",0.0825295971162037,0.0311819810364839
"3839","Bin63","United States","SP_covid",0.00559735338744424,0.00559735338744424
"3840","Bin63","South Africa","SP_covid",0,0.292333079466656
"3841","Bin64","Belgium","Cash",0,9.65119210397987e-05
"3842","Bin64","Brazil","Cash",0.534831890116799,0.17819989407905
"3843","Bin64","China","Cash",0.4361747614785,0.246221998663503
"3844","Bin64","Germany","Cash",0,0
"3845","Bin64","Denmark","Cash",0,0
"3846","Bin64","Spain","Cash",0,0.000681144596437792
"3847","Bin64","Finland","Cash",0,2.59507184734453e-06
"3848","Bin64","France","Cash",0,0.00140431377935226
"3849","Bin64","United Kingdom","Cash",0.00126443884356014,0.000816680188222079
"3850","Bin64","Indonesia","Cash",0.778150942004217,0.498530577664538
"3851","Bin64","India","Cash",0.809188187289441,0.655092447772542
"3852","Bin64","Ireland","Cash",0.00124393836393626,0.000667593496015706
"3853","Bin64","Italy","Cash",0,0.000621415957680056
"3854","Bin64","Japan","Cash",0.00177804019516596,0.000816680188222079
"3855","Bin64","Luxembourg","Cash",0,0
"3856","Bin64","Mexico","Cash",0.298954113461901,0.134468216518125
"3857","Bin64","Russian Federation","Cash",0.012273467001557,0.0084452109100139
"3858","Bin64","Turkiye","Cash",0.131384918598842,0.0361419368688614
"3859","Bin64","United States","Cash",0.00680239439908805,0.00628261855638312
"3860","Bin64","South Africa","Cash",0,0.31144944716942
"3861","Bin64","Belgium","SP_current",0,9.65119210397987e-05
"3862","Bin64","Brazil","SP_current",0.531095249110311,0.17819989407905
"3863","Bin64","China","SP_current",0.337506264717292,0.246221998663503
"3864","Bin64","Germany","SP_current",0,0
"3865","Bin64","Denmark","SP_current",0,0
"3866","Bin64","Spain","SP_current",0,0.000681144596437792
"3867","Bin64","Finland","SP_current",0,2.59507184734453e-06
"3868","Bin64","France","SP_current",0,0.00140431377935226
"3869","Bin64","United Kingdom","SP_current",0.000945220037001694,0.000816680188222079
"3870","Bin64","Indonesia","SP_current",0.716055220526398,0.498530577664538
"3871","Bin64","India","SP_current",0.700206806041642,0.655092447772542
"3872","Bin64","Ireland","SP_current",0.00068178736474808,0.000667593496015706
"3873","Bin64","Italy","SP_current",0,0.000621415957680056
"3874","Bin64","Japan","SP_current",0.0015131904333933,0.000816680188222079
"3875","Bin64","Luxembourg","SP_current",0,0
"3876","Bin64","Mexico","SP_current",0.287365214045489,0.134468216518125
"3877","Bin64","Russian Federation","SP_current",0.0113749804194806,0.0084452109100139
"3878","Bin64","Turkiye","SP_current",0.113578312538655,0.0361419368688614
"3879","Bin64","United States","SP_current",0.00675580578481968,0.00628261855638312
"3880","Bin64","South Africa","SP_current",0,0.31144944716942
"3881","Bin64","Belgium","SP_covid",0,9.65119210397987e-05
"3882","Bin64","Brazil","SP_covid",0.522387052791752,0.17819989407905
"3883","Bin64","China","SP_covid",0.268114632293034,0.246221998663503
"3884","Bin64","Germany","SP_covid",0,0
"3885","Bin64","Denmark","SP_covid",0,0
"3886","Bin64","Spain","SP_covid",0,0.000681144596437792
"3887","Bin64","Finland","SP_covid",0,2.59507184734453e-06
"3888","Bin64","France","SP_covid",0,0.00140431377935226
"3889","Bin64","United Kingdom","SP_covid",0.000814511367090841,0.000816680188222079
"3890","Bin64","Indonesia","SP_covid",0.630139137887825,0.498530577664538
"3891","Bin64","India","SP_covid",0.655092447772542,0.655092447772542
"3892","Bin64","Ireland","SP_covid",0.000667593496015706,0.000667593496015706
"3893","Bin64","Italy","SP_covid",0,0.000621415957680056
"3894","Bin64","Japan","SP_covid",0.000758228013171067,0.000816680188222079
"3895","Bin64","Luxembourg","SP_covid",0,0
"3896","Bin64","Mexico","SP_covid",0.287365219755167,0.134468216518125
"3897","Bin64","Russian Federation","SP_covid",0.0084452109100139,0.0084452109100139
"3898","Bin64","Turkiye","SP_covid",0.0956571516510275,0.0361419368688614
"3899","Bin64","United States","SP_covid",0.00628261855638312,0.00628261855638312
"3900","Bin64","South Africa","SP_covid",0,0.31144944716942
"3901","Bin65","Belgium","Cash",0,0.00011505093412089
"3902","Bin65","Brazil","Cash",0.564848457753445,0.191702133905821
"3903","Bin65","China","Cash",0.46460270681182,0.266392648958006
"3904","Bin65","Germany","Cash",0,0
"3905","Bin65","Denmark","Cash",0,0
"3906","Bin65","Spain","Cash",0,0.000743932809387199
"3907","Bin65","Finland","Cash",0,2.37263711757214e-05
"3908","Bin65","France","Cash",0,0.00154569380428998
"3909","Bin65","United Kingdom","Cash",0.00143395220716995,0.000925875079333447
"3910","Bin65","Indonesia","Cash",0.805388579528544,0.528175372997255
"3911","Bin65","India","Cash",0.832389385363388,0.683300556249517
"3912","Bin65","Ireland","Cash",0.00137509098574843,0.000737980132400286
"3913","Bin65","Italy","Cash",0,0.000671977801220883
"3914","Bin65","Japan","Cash",0.00201607467439293,0.000925875079333447
"3915","Bin65","Luxembourg","Cash",0,0
"3916","Bin65","Mexico","Cash",0.330307640780868,0.150816961775198
"3917","Bin65","Russian Federation","Cash",0.0154968964210232,0.0106676921626309
"3918","Bin65","Turkiye","Cash",0.15060801752612,0.0416998147170195
"3919","Bin65","United States","Cash",0.00764020388914918,0.00705641042144722
"3920","Bin65","South Africa","Cash",0,0.330705175876116
"3921","Bin65","Belgium","SP_current",0,0.00011505093412089
"3922","Bin65","Brazil","SP_current",0.560961352342433,0.191702133905821
"3923","Bin65","China","SP_current",0.363177764585703,0.266392648958006
"3924","Bin65","Germany","SP_current",0,0
"3925","Bin65","Denmark","SP_current",0,0
"3926","Bin65","Spain","SP_current",0,0.000743932809387199
"3927","Bin65","Finland","SP_current",0,2.37263711757214e-05
"3928","Bin65","France","SP_current",0,0.00154569380428998
"3929","Bin65","United Kingdom","SP_current",0.00107193824772386,0.000925875079333447
"3930","Bin65","Indonesia","SP_current",0.745744955529142,0.528175372997255
"3931","Bin65","India","SP_current",0.728545908762814,0.683300556249517
"3932","Bin65","Ireland","SP_current",0.000753670508638078,0.000737980132400286
"3933","Bin65","Italy","SP_current",0,0.000671977801220883
"3934","Bin65","Japan","SP_current",0.00171576824786751,0.000925875079333447
"3935","Bin65","Luxembourg","SP_current",0,0
"3936","Bin65","Mexico","SP_current",0.317623511632582,0.150816961775198
"3937","Bin65","Russian Federation","SP_current",0.0143639464405398,0.0106676921626309
"3938","Bin65","Turkiye","SP_current",0.130301625338874,0.0416998147170195
"3939","Bin65","United States","SP_current",0.00758787723899625,0.00705641042144722
"3940","Bin65","South Africa","SP_current",0,0.330705175876116
"3941","Bin65","Belgium","SP_covid",0,0.00011505093412089
"3942","Bin65","Brazil","SP_covid",0.552807808720966,0.191702133905821
"3943","Bin65","China","SP_covid",0.290078739952695,0.266392648958006
"3944","Bin65","Germany","SP_covid",0,0
"3945","Bin65","Denmark","SP_covid",0,0
"3946","Bin65","Spain","SP_covid",0,0.000743932809387199
"3947","Bin65","Finland","SP_covid",0,2.37263711757214e-05
"3948","Bin65","France","SP_covid",0,0.00154569380428998
"3949","Bin65","United Kingdom","SP_covid",0.000923706495219964,0.000925875079333447
"3950","Bin65","Indonesia","SP_covid",0.667149039376608,0.528175372997255
"3951","Bin65","India","SP_covid",0.683300556249517,0.683300556249517
"3952","Bin65","Ireland","SP_covid",0.000737980132400286,0.000737980132400286
"3953","Bin65","Italy","SP_covid",0,0.000671977801220883
"3954","Bin65","Japan","SP_covid",0.000859735510437535,0.000925875079333447
"3955","Bin65","Luxembourg","SP_covid",0,0
"3956","Bin65","Mexico","SP_covid",0.317623516799798,0.150816961775198
"3957","Bin65","Russian Federation","SP_covid",0.0106676921626309,0.0106676921626309
"3958","Bin65","Turkiye","SP_covid",0.110367231138693,0.0416998147170195
"3959","Bin65","United States","SP_covid",0.00705641042144722,0.00705641042144722
"3960","Bin65","South Africa","SP_covid",0,0.330705175876116
"3961","Bin66","Belgium","Cash",0,0.000135589252534256
"3962","Bin66","Brazil","Cash",0.594562973026504,0.205799682097471
"3963","Bin66","China","Cash",0.492821046403848,0.287236964069284
"3964","Bin66","Germany","Cash",0,0
"3965","Bin66","Denmark","Cash",0,0
"3966","Bin66","Spain","Cash",0,0.000818956122736678
"3967","Bin66","Finland","Cash",0,6.65450566569061e-05
"3968","Bin66","France","Cash",0,0.00169921651085957
"3969","Bin66","United Kingdom","Cash",0.00162592141828059,0.00104953528321102
"3970","Bin66","Indonesia","Cash",0.830348478422215,0.557299182797516
"3971","Bin66","India","Cash",0.852999967460172,0.70974435601972
"3972","Bin66","Ireland","Cash",0.00151308285471031,0.000812037237553386
"3973","Bin66","Italy","Cash",0,0.00073189735908867
"3974","Bin66","Japan","Cash",0.00228564215993654,0.00104953528321102
"3975","Bin66","Luxembourg","Cash",0,0
"3976","Bin66","Mexico","Cash",0.362666293948855,0.168348765207604
"3977","Bin66","Russian Federation","Cash",0.0194831193628629,0.0134291145930854
"3978","Bin66","Turkiye","Cash",0.171509835118415,0.0478540516881539
"3979","Bin66","United States","Cash",0.00858458661644021,0.00792863218612493
"3980","Bin66","South Africa","Cash",0,0.350049916299099
"3981","Bin66","Belgium","SP_current",0,0.000135589252534256
"3982","Bin66","Brazil","SP_current",0.590539290407934,0.205799682097471
"3983","Bin66","China","SP_current",0.389392879488968,0.287236964069284
"3984","Bin66","Germany","SP_current",0,0
"3985","Bin66","Denmark","SP_current",0,0
"3986","Bin66","Spain","SP_current",0,0.000818956122736678
"3987","Bin66","Finland","SP_current",0,6.65450566569061e-05
"3988","Bin66","France","SP_current",0,0.00169921651085957
"3989","Bin66","United Kingdom","SP_current",0.00121544312797436,0.00104953528321102
"3990","Bin66","Indonesia","SP_current",0.773489966604695,0.557299182797516
"3991","Bin66","India","SP_current",0.754899514392004,0.70974435601972
"3992","Bin66","Ireland","SP_current",0.000829302160031542,0.000812037237553386
"3993","Bin66","Italy","SP_current",0,0.00073189735908867
"3994","Bin66","Japan","SP_current",0.00194518203805486,0.00104953528321102
"3995","Bin66","Luxembourg","SP_current",0,0
"3996","Bin66","Mexico","SP_current",0.348887083827443,0.168348765207604
"3997","Bin66","Russian Federation","SP_current",0.0180646055897921,0.0134291145930854
"3998","Bin66","Turkiye","SP_current",0.148528750637565,0.0478540516881539
"3999","Bin66","United States","SP_current",0.0085257920257325,0.00792863218612493
"4000","Bin66","South Africa","SP_current",0,0.350049916299099
"4001","Bin66","Belgium","SP_covid",0,0.000135589252534256
"4002","Bin66","Brazil","SP_covid",0.582935048483268,0.205799682097471
"4003","Bin66","China","SP_covid",0.312776410801749,0.287236964069284
"4004","Bin66","Germany","SP_covid",0,0
"4005","Bin66","Denmark","SP_covid",0,0
"4006","Bin66","Spain","SP_covid",0,0.000818956122736678
"4007","Bin66","Finland","SP_covid",0,6.65450566569061e-05
"4008","Bin66","France","SP_covid",0,0.00169921651085957
"4009","Bin66","United Kingdom","SP_covid",0.00104736696751361,0.00104953528321102
"4010","Bin66","Indonesia","SP_covid",0.702033117422705,0.557299182797516
"4011","Bin66","India","SP_covid",0.70974435601972,0.70974435601972
"4012","Bin66","Ireland","SP_covid",0.000812037237553386,0.000812037237553386
"4013","Bin66","Italy","SP_covid",0,0.00073189735908867
"4014","Bin66","Japan","SP_covid",0.000974689952713329,0.00104953528321102
"4015","Bin66","Luxembourg","SP_covid",0,0
"4016","Bin66","Mexico","SP_covid",0.348887088430696,0.168348765207604
"4017","Bin66","Russian Federation","SP_covid",0.0134291145930854,0.0134291145930854
"4018","Bin66","Turkiye","SP_covid",0.12665569905839,0.0478540516881539
"4019","Bin66","United States","SP_covid",0.00792863218612493,0.00792863218612493
"4020","Bin66","South Africa","SP_covid",0,0.350049916299099
"4021","Bin67","Belgium","Cash",0,0.000158217753795
"4022","Bin67","Brazil","Cash",0.623941706365795,0.220494713642664
"4023","Bin67","China","Cash",0.520670929235935,0.308716630511749
"4024","Bin67","Germany","Cash",0,0
"4025","Bin67","Denmark","Cash",0,0
"4026","Bin67","Spain","Cash",0,0.000910644115892935
"4027","Bin67","Finland","Cash",0,0.000131051128290899
"4028","Bin67","France","Cash",0,0.00186543527647914
"4029","Bin67","United Kingdom","Cash",0.00184393744483853,0.0011899739824001
"4030","Bin67","Indonesia","Cash",0.85310074350933,0.585867097411329
"4031","Bin67","India","Cash",0.871177995077527,0.734477555279195
"4032","Bin67","Ireland","Cash",0.00165791397082191,0.000889764811475008
"4033","Bin67","Italy","Cash",0,0.000803287663550794
"4034","Bin67","Japan","Cash",0.00259178516978388,0.0011899739824001
"4035","Bin67","Luxembourg","Cash",0,0
"4036","Bin67","Mexico","Cash",0.39567197460012,0.186977008259935
"4037","Bin67","Russian Federation","Cash",0.0243731757842041,0.0168166600678619
"4038","Bin67","Turkiye","Cash",0.194018090635817,0.0546028946242494
"4039","Bin67","United States","Cash",0.00964626856764447,0.00890919025675182
"4040","Bin67","South Africa","Cash",0,0.369433357468294
"4041","Bin67","Belgium","SP_current",0,0.000158217753795
"4042","Bin67","Brazil","SP_current",0.619795796631635,0.220494713642664
"4043","Bin67","China","SP_current",0.416074461957838,0.308716630511749
"4044","Bin67","Germany","SP_current",0,0
"4045","Bin67","Denmark","SP_current",0,0
"4046","Bin67","Spain","SP_current",0,0.000910644115892935
"4047","Bin67","Finland","SP_current",0,0.000131051128290899
"4048","Bin67","France","SP_current",0,0.00186543527647914
"4049","Bin67","United Kingdom","SP_current",0.0013784190739757,0.0011899739824001
"4050","Bin67","Indonesia","SP_current",0.799333932767354,0.585867097411329
"4051","Bin67","India","SP_current",0.779049803407265,0.734477555279195
"4052","Bin67","Ireland","SP_current",0.000908682318928472,0.000889764811475008
