"","Country","SPScenario","npl_chg","npl_chgrate","Gini_chg","Gini_chgrate","CO2_chg","CO2_chgrate","Ineq_chg","Ineq_chgrate"
"22","France","Null",92512.1780567151,0.66366125129859,0.00151603476154821,0.846682551628154,-7.99605601736289,-1.81192965834968,0.0040218213762655,0.0963936046127448
"23","France","SP_covid",-765287.912484916,-5.49000082229239,-0.000548318788256008,-0.30622777427092,-4.9552540942405,-1.1228750572178,-0.0660123076740637,-1.58215984505437
"24","France","SP_current",-867624.310124516,-6.22413878269421,0.00937234943621015,5.23431581957743,-4.93953057951194,-1.11931206283552,-0.112083896421225,-2.68638753049636
"25","Germany","Cash",-3939466.42768724,-29.6027377851196,-0.0090587593341685,-4.63746068779766,-11.8667526445992,-1.53934181537422,-0.548500303967365,-11.9479869415969
"26","Germany","Null",265710.459196622,1.99665543411652,0.000325430680259892,0.166598088174844,-22.8790506395346,-2.96784473396173,0.0107625206025341,0.234440080867114
"27","Germany","SP_covid",-1617631.29440129,-12.1555332226242,-0.00415829882064039,-2.12876251564589,-12.2094574273506,-1.58379709460835,-0.154366008343112,-3.362556116322
"28","Germany","SP_current",-1522893.43880055,-11.4436348096913,0.010683812008722,5.46937570130474,-12.1840595024289,-1.58050250433361,-0.169059192374005,-3.68261787319212
"29","India","Cash",-49514703.1409947,-16.8894048097309,-0.00721612627452317,-1.52705206068975,1.61292917492688,0.0818717169546707,-1.648327433471,-9.60805532820932
"30","India","Null",3991019.4740895,1.36133187165591,-0.00108128732046864,-0.228818339383679,-28.3588109554098,-1.43948325804051,-0.003717484732217,-0.0216691163804153
"31","India","SP_covid",-35872380.2657019,-12.2360251271391,-0.0101667625977414,-2.15145566815214,-0.349488018300917,-0.0177398887429007,-1.17681937892254,-6.85964783112714
"32","India","SP_current",-38653781.8383596,-13.18475780893,-0.00576114625500157,-1.21915414530582,0.203745616269543,0.0103420557364097,-1.46294924475423,-8.52749095873611
"33","Indonesia","Cash",-3548359.74296588,-12.6487698195961,-0.026803564602052,-6.58433961802976,-34.5053525682371,-6.83728212627403,-0.948145228818619,-7.58667243356475
"34","Indonesia","Null",7433708.16053623,26.4987966947466,0.00152322955591128,0.374183839397715,-76.4572467136716,-15.1501065043666,0.221494895160326,1.77231205116323
"35","Indonesia","SP_covid",-27107669.5003159,-96.6301887893105,-0.0657225099676768,-16.1448423969475,-36.1036872676365,-7.15399430159222,-4.67013397786132,-37.3685123691874
"36","Indonesia","SP_current",-11170861.7676866,-39.820556375688,-0.0490105864310856,-12.0395309628468,-35.1783016762573,-6.97062789919606,-1.82061312742256,-14.56780565485
"37","Ireland","Cash",-4271.18727601203,-0.64381390569193,0.0104239294406988,5.59702375825918,-0.122495985712213,-0.227374681691462,0.235237251151087,5.52621516303773
"38","Ireland","Null",1046.67210002418,0.157769259259576,0.00210178572659381,1.1285326434181,-0.183660836692525,-0.340907696193891,0.208475141596714,4.89751722131902
"39","Ireland","SP_covid",-1933.45860554243,-0.291438294761496,0.00169718920216969,0.911288621133249,-0.123818737792291,-0.22982994854299,0.193420378919181,4.54384935036145
"40","Ireland","SP_current",-2122.50335207733,-0.319933799348879,0.00696003313073237,3.7371195778517,-0.123634900169968,-0.229488712700724,0.191961118608205,4.50956827277755
"41","Italy","Cash",-602344.769625796,-4.90151457480221,0.00105658989823254,0.300871348932589,-5.31082532548731,-1.32837223030208,-0.357117757609174,-3.34752501905963
"42","Italy","Null",46086.2242254987,0.375021600800517,-0.000721631127293509,-0.205489500764428,-7.51033467689984,-1.87852535408949,0.00871800578044102,0.0817202220962397
"43","Italy","SP_covid",-354079.059643051,-2.88127955780352,-0.00343199794026677,-0.977285370179331,-5.34217611656646,-1.33621385899728,-0.245077205761294,-2.29728726843373
"44","Italy","SP_current",-399754.700252529,-3.25296007940889,0.00260786684609371,0.742608288356078,-5.3383993068278,-1.33526918300655,-0.221027709278312,-2.07185380998142
"45","Japan","Cash",-359133.884520963,-20.2032104413386,0.00313508882337546,1.5080483173563,-11.1226881432106,-0.916938861293713,-0.055900853676297,-1.25730266811112
"46","Japan","Null",49552.6504805293,2.78760280979778,0.000862989414106147,0.415117340260191,-20.7541275745821,-1.71094126351084,0.191462136327426,4.3063001549259
"47","Japan","SP_covid",-158010.874068129,-8.88896057545892,0.00041157423355706,0.197976473825922,-11.5005325716534,-0.948087827757725,0.00699869660928076,0.157412263703588
"48","Japan","SP_current",-309506.573378592,-17.4114075681998,0.00576354605093116,2.77239542921599,-11.2818078155003,-0.930056464632063,-0.0413293157253225,-0.929564675944981
"49","Luxembourg","Cash",-9747.80667179076,-9.39434771608865,0.00653544643772241,4.06922435252385,-0.0441935256288932,-0.339406477472375,-0.128372738577017,-3.37515302177861
"50","Luxembourg","Null",999.156136239428,0.962926377444502,0.00315694652668189,1.96563827864014,-0.181368428277183,-1.39291035259731,-0.0841023931151272,-2.21120503782846
"51","Luxembourg","SP_covid",-9912.40822334729,-9.55298075652477,0.000127370803060051,0.0793060395416695,-0.0428527818103248,-0.329109558858675,-0.17569957539513,-4.61946172835065
"52","Luxembourg","SP_current",-9913.9470275276,-9.55446376311523,0.00934262883025352,5.81708581271885,-0.0435380158337075,-0.334372159269277,-0.113230493898165,-2.977035840118
"53","Mexico","Cash",-3158709.29797895,-6.04171119415658,-0.00921452088937286,-2.2290482413162,0.762946922531,0.16617754420317,-1.66330833651261,-11.3237843937767
"54","Mexico","Null",274079.47413107,0.524235968155012,-0.0005585142818883,-0.135107977152552,-8.10707051059853,-1.76580182493424,0.0488698285228448,0.332705241358803
"55","Mexico","SP_covid",-3382434.4304206,-6.46963364905033,-0.00788461902740278,-1.90733695082834,0.66297581438829,0.144402827310266,-1.71169148568032,-11.6531763275753
"56","Mexico","SP_current",-3175701.01014847,-6.07421149979983,-0.00841093881004534,-2.03465688421981,0.662975817058793,0.144402827891928,-1.55877197994586,-10.6121020573828
"57","Russian Federation","Cash",-7694132.04463418,-40.3392351752774,-0.0173545466716643,-6.12732547565523,-20.3955149389217,-1.62632900353177,-1.43218403608688,-19.6719875933756
"58","Russian Federation","Null",2058199.40008698,10.7908454333878,-0.000335469755350704,-0.11844344984409,-79.2794562515965,-6.32170746717201,0.0121244827569909,0.166537727248589
"59","Russian Federation","SP_covid",-6064417.4327536,-31.7948742758457,-0.0205855971566119,-7.26810421935312,-20.7533710893524,-1.65486428877858,-1.13838326720848,-15.6364412287535
"60","Russian Federation","SP_current",-7428947.71458317,-38.9489116153657,-0.0167861760841475,-5.92665232374911,-20.4607488323961,-1.63153072426736,-1.48958321011397,-20.4604029163225
"61","South Africa","Cash",-675624.202071354,-2.13532051090068,-0.0172880068440973,-2.92178714640475,1.27085761714659,0.428333719143796,-9.98339944053193,-22.8735448165784
"62","South Africa","Null",176296.528390974,0.557187844839923,-0.00171507577572472,-0.289859114576508,-7.09972550644409,-2.39291309273751,-0.0969237270530954,-0.222067566037472
"63","South Africa","SP_covid",-672083.093156241,-2.12412878260766,-0.0146367267308802,-2.47370332585947,0.241377848850107,0.0813547248109774,-7.30061994112843,-16.7268732866917
"64","South Africa","SP_current",-706603.507819053,-2.23323107534422,-0.0151299785939115,-2.55706614300442,0.792870430708945,0.267231463070762,-8.98374989970439,-20.5831898418832
"65","Spain","Cash",-118852.117715813,-1.17942823635544,0.00681320948037947,3.27713800035958,-0.122496950320738,-0.0440441230046729,-0.0324629054087815,-0.640067013119828
"66","Spain","Null",22215.6807524767,0.220457167048382,8.21206770833804e-05,0.039499855722947,-0.362566083160061,-0.13036165490008,0.000319416542765794,0.00629789570263968
"67","Spain","SP_covid",-77298.1976702586,-0.76706817433138,0.000405146238671716,0.194874403653281,-0.128613656110701,-0.0462434017743987,-0.0126914553926945,-0.250235825877373
"68","Spain","SP_current",-92857.2372408062,-0.921468204829396,0.0112738580182237,5.42269962909192,-0.126144246509455,-0.0453555186071733,-0.0197305758050659,-0.389025275577048
"69","Turkiye","Cash",-1990187.81817653,-17.6510409822903,0.00589849402469711,1.90045324546864,3.96773061587703,0.922383888469066,-0.561469359492458,-6.41516683156168
"70","Turkiye","Null",527887.623762676,4.68185263520306,0.00135720969830261,0.437283409141565,-23.5945879130213,-5.48506686894297,-0.003089565694534,-0.0353003757594569
"71","Turkiye","SP_covid",-10443226.8991463,-92.6213216163082,-0.0601299027526304,-19.3734313127185,4.03410233313525,0.93781341445655,-4.03107265517818,-46.0577289854082
"72","Turkiye","SP_current",-4425329.57818413,-39.2483930568109,-0.029801285309599,-9.60176430604634,3.94701697643524,0.91756855972265,-1.53083897954573,-17.4908697687811
"73","United Kingdom","Cash",-1769009.21208959,-9.84223500312191,0.00530448883331677,2.40405458305828,-20.9183806518712,-3.59147223401957,-0.181687962559763,-3.52841453957909
"74","United Kingdom","Null",238011.788622785,1.32422597979111,0.00186994194234222,0.847478925453749,-25.2864654952496,-4.34142777273532,0.0255497316442002,0.49618061287955
"75","United Kingdom","SP_covid",-484918.079376783,-2.69793829329539,-0.00038725707024731,-0.175509302367151,-21.2083517239522,-3.64125730445019,-0.0699504134887006,-1.35845023812139
"76","United Kingdom","SP_current",-1128583.76921258,-6.27910052779124,0.00703782897934713,3.18962402301836,-21.0981335829573,-3.62233397574439,-0.105620980694781,-2.05117938864817
"77","United States","Cash",-108704.356846616,-0.271828701189376,0.00444084043551929,0.911218552652413,-5.71975532499982,-0.103579611097113,-0.618070467925278,-2.13458041251615
"78","United States","Null",20018.4717810005,0.0500586668453754,-0.00123966175973472,-0.254366895385181,-6.64887071010526,-0.12040505288357,-0.00454639775526644,-0.0157015293555044
"79","United States","SP_covid",-88320.7304228321,-0.220856919955945,-0.00134333666797232,-0.275640008257021,-5.72634718651534,-0.103698983764891,-0.0485566111115752,-0.167696074081738
"80","United States","SP_current",-107822.752832115,-0.269624141214256,0.00442214176518579,0.907381761944615,-5.72010386796319,-0.103585922895877,-0.631247082299712,-2.18008742895937
"81","Other HICs","Cash",-4324924.68416735,-12.0148050435421,-0.00531380020214902,-1.74572028163693,-25.5734761909359,-0.830558142456313,-1.01126754855651,-8.7261657677262
"82","Other HICs","Null",1503003.43325041,4.17540062521451,0.00129531439749103,0.425544154611218,-69.2946855175819,-2.25050614378252,0.0225946208746123,0.194967600307385
"83","Other HICs","SP_covid",-6198401.9392063,-17.219396017162,-0.00638621718979453,-2.09803689394532,-24.7792761526874,-0.804764648307081,-0.856249877680783,-7.38852777576329
"84","Other HICs","SP_current",-4621709.03349326,-12.8392832385448,0.000393945793654371,0.129421343612028,-24.7644773486866,-0.804284022713998,-0.863671556948421,-7.45256899181611
"85","Other LICs","Cash",-6533855.63462018,-2.93618065674697,-0.000902699736251352,-0.234483797350868,-1.35488225026444,-0.939878543730507,-0.169247478032319,-1.30426577235194
"86","Other LICs","Null",1870819.30115837,0.840707807381697,-0.00275250676078165,-0.714986624657997,-4.32555493317534,-3.0006270069784,-0.10366552434612,-0.798873913806514
"87","Other LICs","SP_covid",-17994354.0139688,-8.08629347525271,-0.00833072241723862,-2.16397474001941,-1.34953482040529,-0.93616904455614,-0.868907488273925,-6.69603062610816
"88","Other LICs","SP_current",-12795903.7741945,-5.75021660232465,-0.00526092288749783,-1.36656866806383,-1.34948004448464,-0.936131046632322,-0.533584352002675,-4.11194196256671
"89","Other LMICs","Cash",-22165354.0126341,-6.57936237813739,-0.0037674680980711,-1.01807639824003,8.62075780227986,0.356241041817613,-0.604695657244848,-4.8184006402501
"90","Other LMICs","Null",18529822.2731836,5.50022415469956,-0.000714615723924323,-0.193109373032529,-192.096966007258,-7.93814475130367,0.0380807871029977,0.303439402548935
"91","Other LMICs","SP_covid",-65811446.078592,-19.5348719507706,-0.0198844905562742,-5.37335154522851,6.86863419408464,0.283836926785912,-1.61184515184287,-12.8436770110273
"92","Other LMICs","SP_current",-46622484.118992,-13.8389947578984,-0.0119061304755391,-3.21737307814728,7.6550734811048,0.316335456191328,-1.21817778162904,-9.70681454813739
"93","Other UMICs","Cash",-13011523.0964448,-13.1268974497407,-0.0156144430919717,-3.81658615654946,4.67411716780317,0.291122105680695,-2.42170958048439,-13.9842869432865
"94","Other UMICs","Null",4595557.31920152,4.63630654201019,0.00115705731847362,0.282815654584004,-100.067632829624,-6.23259942658534,0.393590741340191,2.27281004686827
"95","Other UMICs","SP_covid",-16398538.5572007,-16.543945883231,-0.0244321990628899,-5.97188078807821,2.24282596432338,0.139691880620108,-3.47940122124421,-20.091981904357
"96","Other UMICs","SP_current",-16876516.5193362,-17.0261621192305,-0.0202985516535458,-4.96150716247828,3.77193675840207,0.234930818415176,-2.99045799928403,-17.2685540375446
