"","Country","SPScenario","npl_chg","npl_chgrate","Gini_chg","Gini_chgrate","CO2_chg","CO2_chgrate","Ineq_chg","Ineq_chgrate"
"1","Belgium","Cash",-87923.0175800431,-5.22255992361191,-0.00476656053687988,-3.60423133793043,-11.4804254662356,-8.3843250950053,-0.372410652710494,-11.1341569347166
"2","Belgium","Null",355808.545056952,21.1347551419218,0.00489873706745914,3.70417652691244,-13.497565345557,-9.85747228454719,0.158340416105003,4.73398660642491
"3","Belgium","PerfectTargeted",-638069.920555975,-37.9008647254875,-0.0221742725702413,-16.7670603310516,-11.4326844878143,-8.34945914995692,-0.798919504329158,-23.8857161433615
"4","Belgium","SP_covid",162197.415479767,9.63440228864864,0.000191729368919813,0.144976025063715,-11.5221986681867,-8.41483268433177,0.011865613231071,0.354752472518819
"5","Belgium","SP_current",163583.384284848,9.71672777446586,0.0130028025057774,9.83205980699039,-11.5204259639255,-8.41353805210169,-0.182321397738382,-5.45095861302904
"6","Belgium","Universal",162199.456487976,9.63452352297351,0.000191438157867901,0.144755826035269,-11.5221991607337,-8.41483304404612,0.0118460993534124,0.354169055866597
"7","Brazil","Cash",-9346547.87615214,-16.9702847594079,-0.030553701962526,-6.07679442778729,-44.9350686292407,-9.93002387958098,-9.67559284905743,-34.3110253302576
"8","Brazil","Null",10593428.0095244,19.2342127042019,0.0110438921680995,2.19650837959024,-68.6654734280448,-15.1741125949792,5.83358466527409,20.6867190816034
"9","Brazil","PerfectTargeted",-20652792.2164543,-37.4987396024983,-0.041122788084319,-8.17886912009426,-43.553770316862,-9.62477620454306,-13.8180988964499,-49.0009396476708
"10","Brazil","SP_covid",-10138869.5754598,-18.4088827355243,-0.0321977432541942,-6.40377611310042,-45.2402127595172,-9.99745647939208,-11.8804847020241,-42.1298847425764
"11","Brazil","SP_current",-9255268.47507285,-16.8045511164084,-0.0305613040371157,-6.07830639660085,-45.004411954796,-9.94534778804844,-9.95710800742501,-35.309318032347
"12","Brazil","Universal",-467160.75384707,-0.848211674112584,-0.0117465726807435,-2.33626378562866,-52.3582372995131,-11.5704406944781,-3.42659602512477,-12.151195781876
"13","China","Cash",17928781.4970435,41.4225452370626,0.0686210507614882,16.8523001704607,-1725.8919625242,-20.8061957543214,3.71672674322354,24.7470965523618
"14","China","Null",36951520.5040153,85.3725630996298,-0.00406134538893305,-0.997405472966436,-2415.42157732724,-29.1187022469128,-0.967649702794414,-6.4429058895916
"15","China","PerfectTargeted",-43282665.0183771,-100,-0.202949668786876,-49.841392691286,-1717.78920943372,-20.7085143984717,-10.9347119628191,-72.8066364333941
"16","China","SP_covid",-43282665.0183771,-100,-0.141250664525272,-34.6890432519121,-1706.12634867733,-20.5679147727581,-9.71631006702694,-64.6941462134115
"17","China","SP_current",-13960276.6661128,-32.2537363634736,-0.0744925587337521,-18.2942544061334,-1714.6478208119,-20.6706439245224,-3.87850024979104,-25.8242337387152
"18","China","Universal",-43282665.0183771,-100,-0.129865120327446,-31.8929244764546,-1702.89846491972,-20.5290015714736,-9.27196007964442,-61.7355289137015
"19","Denmark","Cash",286.689259698614,0.0410987154324557,0.00529452553998697,3.75133658114262,-4.33585267891537,-8.54499395914211,-0.11606734315878,-3.40544759525144
"20","Denmark","Null",61158.3400033776,8.76743417162738,0.00442843822131994,3.13768668627644,-4.71528466507196,-9.2927693725873,0.16565373138852,4.86032578888054
"21","Denmark","PerfectTargeted",-257148.98236888,-36.8639301703678,-0.00972804666634089,-6.89262466426726,-4.31134439171584,-8.49669361741527,-0.470573436103368,-13.8067533274643
"22","Denmark","SP_covid",32820.0032494561,4.70495467971026,0.00195229591013427,1.38326258124346,-4.34864468162561,-8.57020412977727,0.0935849564695044,2.74580822036054
"23","Denmark","SP_current",31770.8465568874,4.55455144382599,0.00292712316900379,2.07395811739177,-4.34824847620962,-8.56942329769257,0.0846370696948813,2.48327477494913
"24","Denmark","Universal",32820.0032494561,4.70495467971026,0.00195229591013427,1.38326258124346,-4.34864468162561,-8.57020412977727,0.0935849564695044,2.74580822036054
"25","Finland","Cash",86667.9157244018,13.1119203400098,0.00586085663892674,3.32972352731759,-4.08676648406679,-7.66323733493957,0.0814959188234954,2.04056275288446
"26","Finland","Null",95421.8296151607,14.4362930405594,0.000416912504310946,0.236860148602997,-4.11888521442119,-7.72346427830966,0.000979185555514572,0.0245176642166953
"27","Finland","PerfectTargeted",95421.8296151607,14.4362930405594,-0.0007999614611785,-0.454481428626308,-4.08465029317989,-7.6592691921363,-0.079530978479597,-1.99136293852219
"28","Finland","SP_covid",91957.9197455739,13.9122408593644,0.00020334306967501,0.115525126261722,-4.08745981426953,-7.66453742240866,-0.00567689346926992,-0.142142791108032
"29","Finland","SP_current",91562.7953466347,13.852462801937,0.0122047237022474,6.93385935869362,-4.08737350104393,-7.66437557349082,0.14455555867893,3.61950258394518
"30","Finland","Universal",91957.9197455739,13.9122408593644,0.00020334306967501,0.115525126261722,-4.08745981426953,-7.66453742240866,-0.00567689346926992,-0.142142791108032
"31","France","Cash",515660.12148755,3.69922802229787,0.00279417089414921,1.56050230664064,-48.6446012236358,-11.0230087788664,-0.331607949462545,-7.94786306412665
"32","France","Null",3557020.86519163,25.5172558670174,0.0022876639686665,1.2776258271811,-55.5594604804622,-12.5899360919757,0.023234981702525,0.556887894781954
"33","France","PerfectTargeted",-2198985.22593443,-15.7750181358402,-0.0199860001622239,-11.1618796899561,-48.400235269071,-10.9676347395144,-0.640565949835488,-15.3528600900134
