"","Country","SPScenario","npl_chg","npl_chgrate","Gini_chg","Gini_chgrate","CO2_chg","CO2_chgrate","Ineq_chg","Ineq_chgrate"
"49","Indonesia","Cash",16320027.5836797,58.1756888558548,-0.00187514957201546,-0.460633568708533,-81.5524778003337,-16.1597334128057,0.710635391802256,5.68621533224319
"50","Indonesia","Null",34059155.092654,121.410015957632,0.0153254186491761,3.7647142338276,-132.592281968046,-26.2733394127531,1.5846204438592,12.6794881983102
"51","Indonesia","PerfectTargeted",-28053002.73129,-100,-0.136121216019094,-33.4384000335648,-81.4744685045185,-16.1442757656796,-6.89002275567195,-55.1311593607038
"52","Indonesia","SP_covid",-27876129.2708214,-99.3695025728162,-0.0966223468282777,-23.7354380155741,-82.7107579223563,-16.3892481804019,-6.00025492109578,-48.0115990890537
"53","Indonesia","SP_current",3360173.51374131,11.9779459829212,-0.0496861059523865,-12.2054734415018,-82.0486224105248,-16.2580451361419,-0.883714930691292,-7.07112739696946
"54","Indonesia","Universal",-26688372.3719104,-95.135528369455,-0.0675357607949068,-16.5902704374493,-83.976743042107,-16.6401048384894,-4.71112788887561,-37.6965289695805
"55","Ireland","Cash",17856.8955144786,2.69164447770207,-0.00465491797361886,-2.49941124787064,-8.26222749309802,-15.3361870218275,-0.301179475401061,-7.07533596661569
"56","Ireland","Null",210157.335763027,31.6778933827821,0.00274969568744177,1.47642136088391,-9.03451539617038,-16.7696929046063,0.219252457348224,5.15069891525316
"57","Ireland","PerfectTargeted",-45198.9070604651,-6.81302012932916,-0.0270121553970587,-14.5039043461706,-8.28435052161537,-15.3772513598785,-0.959050003254702,-22.530090979058
"58","Ireland","SP_covid",17391.2068510585,2.62144927953861,-0.00410044620390651,-2.20169322454565,-8.27973173184284,-15.3686780515515,-0.0257302982681997,-0.604458535981968
"59","Ireland","SP_current",22431.4219390164,3.38118196078395,0.000193494312178882,0.103894818984943,-8.2774264076488,-15.3643989533283,-0.0487776218545282,-1.14588838370792
"60","Ireland","Universal",17391.2068510585,2.62144927953861,-0.00410044620390651,-2.20169322454565,-8.27973173184284,-15.3686780515515,-0.0257302982681997,-0.604458535981968
"61","Italy","Cash",-2899477.26319483,-23.5941785859387,-0.0214812013409795,-6.11692202903363,-40.5741416568819,-10.1486228113517,-2.16898393385378,-20.331467225609
"62","Italy","Null",1688290.84697399,13.7382818117423,-0.000175465740409997,-0.0499650944012643,-53.0291222839861,-13.2639296384459,0.0324683374640973,0.304349390845146
"63","Italy","PerfectTargeted",-6992108.92984712,-56.8975204176532,-0.0495263613167213,-14.1029770983152,-40.2505222289079,-10.0676773772694,-3.98846235299689,-37.3867645328526
"64","Italy","SP_covid",-992319.198531108,-8.07488876757066,-0.018034256623344,-5.13538045966421,-40.7609718449642,-10.195353784114,-1.48148034899189,-13.8869950536679
"65","Italy","SP_current",-1337141.56108076,-10.8808429668656,-0.0128073245217979,-3.64697505771788,-40.7420696770008,-10.1906258720709,-1.41548875178353,-13.2684077165899
"66","Italy","Universal",-992312.056208307,-8.07483064770132,-0.0180343740535074,-5.13541389872295,-40.7609708138862,-10.1953535262152,-1.48151108328718,-13.8872831486175
"67","Japan","Cash",-678741.453763194,-38.1828532941938,-0.0161650374379293,-7.77574699846117,-142.364282048658,-11.7363123904788,-0.504460349182054,-11.3461477110107
