"","Country","SPScenario","npl_chg","npl_chgrate","Gini_chg","Gini_chgrate","CO2_chg","CO2_chgrate","Ineq_chg","Ineq_chgrate"
"1","Belgium","Cash",-179508.80576688,-10.6626856167677,0.00128802692894456,0.973940640317363,-2.8745342354097,-2.09931501208552,-0.145010830636387,-4.33546498680394
"2","Belgium","Null",34101.3903760465,2.02559647768289,0.0043864068023258,3.31677836367155,-3.76475640656338,-2.7494574751576,0.142510792693535,4.26072003900003
"3","Belgium","PerfectTargeted",-107551.491246175,-6.38847623030705,-0.00768913105829505,-5.8141309456445,-2.87432746792857,-2.09916400672549,-0.476948425245234,-14.2595776404243
"4","Belgium","SP_covid",-72052.3299441563,-4.2798532298626,0.00247606475789405,1.87227459424833,-2.8718458434289,-2.09735163952445,0.082419217807983,2.46413065478031
"5","Belgium","SP_current",-62915.4422633708,-3.73712909752976,0.0153341132075937,11.5948787253544,-2.87294052905617,-2.09815110468389,-0.0379012418576603,-1.13315333971366
"6","Belgium","Universal",-72051.2108937434,-4.27978675912491,0.00247594620371791,1.8721849495929,-2.87184659572767,-2.09735218893941,0.0824109972338634,2.46388487995707
"7","Brazil","Cash",-213065.472068913,-0.38685745596327,-0.00106294129008266,-0.2114073023479,-1.13643139898795,-0.251135500038217,-0.852866896804766,-3.02438704853701
"8","Brazil","Null",124341.806681015,0.225764196025792,-0.000993900337520448,-0.197675818145633,-2.51037603607432,-0.5547581153292,0.106607877147876,0.378046661355962
"9","Brazil","PerfectTargeted",124341.806681015,0.225764196025792,-0.00309300866355866,-0.615165318914998,-0.0844190783346903,-0.0186554397117398,-2.57597441685619,-9.13477084512281
"10","Brazil","SP_covid",-218596.739774823,-0.396900435391997,-0.000737954801341534,-0.146771073117464,-1.160627829188,-0.25648257387201,-0.816455836295027,-2.89526826078511
"11","Brazil","SP_current",-212344.021117277,-0.385547536167059,-0.000999041485214236,-0.198698335734381,-1.14165262721525,-0.252289318705006,-0.847647267319491,-3.00587750165159
"12","Brazil","Universal",-84743.3269900009,-0.153866262660389,-0.00173824540937184,-0.34571784560683,-1.68347250530633,-0.372023960088749,-0.176855820277197,-0.627155836753253
"13","China","Cash",-9698106.73664416,-22.406445473093,-0.0188397022997649,-4.62674812983103,-112.69819430917,-1.35861383149714,-1.34210846433256,-8.93616616048929
"14","China","Null",976210.822245553,2.25543141077628,-0.000898993153885141,-0.220779226087924,-248.681962522264,-2.99794292178035,-0.0228272309548441,-0.151990643243426
"15","China","PerfectTargeted",-43038033.5802765,-99.4348050472477,-0.04769653454807,-11.7135530332907,-122.841811450876,-1.48089847531607,-6.11886386841302,-40.7412557887007
"16","China","SP_covid",-24660260.9189234,-56.9749134173071,-0.018746195618954,-4.60378429241551,-107.926028014662,-1.30108379586821,-2.54147060187031,-16.921883881871
"17","China","SP_current",-24124480.1637174,-55.7370488935341,-0.0171840089211208,-4.22013468545029,-110.028364635215,-1.32642815589683,-2.84366773345619,-18.9340042527963
"18","China","Universal",-23120110.6959241,-53.4165599232572,-0.0187980972715782,-4.61653055933594,-107.291847056234,-1.29343853564844,-2.32375259114552,-15.4722511795429
"19","Denmark","Cash",-57231.9882901374,-8.20456686393739,0.00593547126921065,4.20546663347775,-1.11675857827161,-2.20088089052376,-0.104024225484774,-3.05209922863839
"20","Denmark","Null",17828.3639703464,2.55580853713807,0.00512876331495848,3.63388887146126,-1.53865956412062,-3.03235318499703,0.181324646428583,5.32011472249614
"21","Denmark","PerfectTargeted",-387952.472948398,-55.6154363919506,-0.0091079632017142,-6.45327617748643,-1.08777021351739,-2.14375131992861,-0.461943578883804,-13.5535509561864
"22","Denmark","SP_covid",-11458.9439764715,-1.64271196674946,0.00262980563020343,1.86329936221277,-1.1289117481072,-2.22483206472636,0.10824597235045,3.17596643641798
"23","Denmark","SP_current",-12543.2339757945,-1.79815178397623,0.00360416077590897,2.55366039145029,-1.12865339478432,-2.22432290822431,0.099210768191929,2.9108710750798
"24","Denmark","Universal",-11458.9439764715,-1.64271196674946,0.00262980563020343,1.86329936221277,-1.1289117481072,-2.22483206472636,0.10824597235045,3.17596643641798
"25","Finland","Cash",-73565.255932926,-11.1296293157927,0.00108466502928489,0.61622982607708,-0.543164557732553,-1.01850666879552,-0.0830300302516753,-2.07897511370339
"26","Finland","Null",15309.8134783652,2.31620955772232,0.000814088843708594,0.462507606519388,-0.856227567480502,-1.60554195790303,0.0104260286751798,0.26105559741163
"27","Finland","PerfectTargeted",-149539.915936194,-22.6237754654468,-0.0091188935579703,-5.18070928768507,-0.530061657297729,-0.993936966513869,-0.527463707168514,-13.2070760092605
"28","Finland","SP_covid",-19668.6629003178,-2.97565643511675,-0.00106006950159523,-0.602256389724601,-0.549210221505689,-1.02984310226227,-0.0475848738447371,-1.19146973946728
"29","Finland","SP_current",-24565.4081116285,-3.71648114053831,0.0105322331960111,5.9836687413626,-0.548482312519042,-1.02847817491821,0.0823852240607352,2.06282991876533
"30","Finland","Universal",-19668.6629003178,-2.97565643511675,-0.00106006950159523,-0.602256389724601,-0.549210221505689,-1.02984310226227,-0.0475848738447371,-1.19146973946728
"31","France","Cash",-800860.71434528,-5.74519198404812,0.00876455503434037,4.89487181203047,-12.0194618754666,-2.72364518235875,-0.132392342639391,-3.17313324889295
"32","France","Null",227069.05455574,1.62894157334902,0.00175158195982583,0.978232109675814,-15.0051551107248,-3.4002119937907,0.0112322988343045,0.2692118001848
