"","year","countryname","Group","TotalSub"
"472",2020,"Turkiye","Petroleum",14657.0725402716
"473",2020,"United Kingdom","Coal",2011.37630280064
"474",2020,"United Kingdom","Fossil-based electricity",0
"475",2020,"United Kingdom","Natural gas",3459.8494998677
"476",2020,"United Kingdom","Petroleum",17582.1109573694
"477",2020,"United States","Coal",108134.028250753
"478",2020,"United States","Fossil-based electricity",0
"479",2020,"United States","Natural gas",98325.927402577
"480",2020,"United States","Petroleum",448282.605671064
"481",2021,"Belgium","Coal",568.439067717486
"482",2021,"Belgium","Fossil-based electricity",0
"483",2021,"Belgium","Natural gas",2532.21283111219
"484",2021,"Belgium","Petroleum",3096.8501151764
"485",2021,"Brazil","Coal",4563.62631040692
"486",2021,"Brazil","Fossil-based electricity",0
"487",2021,"Brazil","Natural gas",2680.70277667237
"488",2021,"Brazil","Petroleum",55804.6919177245
"489",2021,"China","Coal",1200149.43648835
"490",2021,"China","Fossil-based electricity",0
"491",2021,"China","Natural gas",74700.6128666353
"492",2021,"China","Petroleum",384272.30442052
"493",2021,"Denmark","Coal",59.6210831100194
"494",2021,"Denmark","Fossil-based electricity",0
"495",2021,"Denmark","Natural gas",11.4968076575037
"496",2021,"Denmark","Petroleum",1483.55138707944
"497",2021,"Finland","Coal",257.9137393612
"498",2021,"Finland","Fossil-based electricity",0
"499",2021,"Finland","Natural gas",9.41219223851755
"500",2021,"Finland","Petroleum",23.8884005771108
"501",2021,"France","Coal",1254.842184223
"502",2021,"France","Fossil-based electricity",0
"503",2021,"France","Natural gas",7280.71240605474
"504",2021,"France","Petroleum",19129.0782146878
"505",2021,"Germany","Coal",9731.20155808775
"506",2021,"Germany","Fossil-based electricity",0
"507",2021,"Germany","Natural gas",9209.56106520958
"508",2021,"Germany","Petroleum",44035.3997038945
"509",2021,"India","Coal",139321.811423112
"510",2021,"India","Fossil-based electricity",0
"511",2021,"India","Natural gas",7467.32633437433
"512",2021,"India","Petroleum",69513.9047463932
"513",2021,"Indonesia","Coal",24691.5910359448
"514",2021,"Indonesia","Fossil-based electricity",0
"515",2021,"Indonesia","Natural gas",5370.78343715026
"516",2021,"Indonesia","Petroleum",58704.8369406408
"517",2021,"Ireland","Coal",716.026139948779
"518",2021,"Ireland","Fossil-based electricity",0
"519",2021,"Ireland","Natural gas",104.960169585726
"520",2021,"Ireland","Petroleum",1598.93405590712
"521",2021,"Italy","Coal",600.223670885276
"522",2021,"Italy","Fossil-based electricity",0
"523",2021,"Italy","Natural gas",7235.73563196376
"524",2021,"Italy","Petroleum",19070.8332228045
"525",2021,"Japan","Coal",38479.1579773254
"526",2021,"Japan","Fossil-based electricity",0
"527",2021,"Japan","Natural gas",15820.9588861171
"528",2021,"Japan","Petroleum",136341.266653377
"529",2021,"Luxembourg","Coal",6.80349706764374
"530",2021,"Luxembourg","Fossil-based electricity",0
"531",2021,"Luxembourg","Natural gas",93.3818122193578
"532",2021,"Luxembourg","Petroleum",2555.67829270614
"533",2021,"Mexico","Coal",3334.02810490325
"534",2021,"Mexico","Fossil-based electricity",0
"535",2021,"Mexico","Natural gas",10174.8089702905
"536",2021,"Mexico","Petroleum",49141.7526026822
"537",2021,"Russian Federation","Coal",107994.017433031
"538",2021,"Russian Federation","Fossil-based electricity",0
"539",2021,"Russian Federation","Natural gas",59926.2957856155
"540",2021,"Russian Federation","Petroleum",149981.996305645
"541",2021,"South Africa","Coal",40345.7582340813
"542",2021,"South Africa","Fossil-based electricity",0
"543",2021,"South Africa","Natural gas",0.840899046475579
"544",2021,"South Africa","Petroleum",5829.05457783424
"545",2021,"Spain","Coal",1088.69095738521
"546",2021,"Spain","Fossil-based electricity",0
"547",2021,"Spain","Natural gas",5410.02956444969
"548",2021,"Spain","Petroleum",13193.2427652649
"549",2021,"Turkiye","Coal",32470.2245556101
"550",2021,"Turkiye","Fossil-based electricity",0
"551",2021,"Turkiye","Natural gas",10254.8547560068
"552",2021,"Turkiye","Petroleum",30087.919521112
"553",2021,"United Kingdom","Coal",2155.74444983408
"554",2021,"United Kingdom","Fossil-based electricity",0
"555",2021,"United Kingdom","Natural gas",13157.5825670127
"556",2021,"United Kingdom","Petroleum",28744.0970131599
"557",2021,"United States","Coal",112703.438562026
"558",2021,"United States","Fossil-based electricity",0
"559",2021,"United States","Natural gas",89496.3358671717
"560",2021,"United States","Petroleum",523779.905656626
"561",2022,"Belgium","Coal",326.925441936297
"562",2022,"Belgium","Fossil-based electricity",0
"563",2022,"Belgium","Natural gas",3236.06369978483
"564",2022,"Belgium","Petroleum",5206.07170158907
"565",2022,"Brazil","Coal",4079.89978099878
"566",2022,"Brazil","Fossil-based electricity",0
"567",2022,"Brazil","Natural gas",2939.63014063189
"568",2022,"Brazil","Petroleum",53466.0984367015
"569",2022,"China","Coal",1229618.57627603
"570",2022,"China","Fossil-based electricity",0
"571",2022,"China","Natural gas",98966.2740814371
"572",2022,"China","Petroleum",455968.758777579
"573",2022,"Denmark","Coal",0
"574",2022,"Denmark","Fossil-based electricity",0
"575",2022,"Denmark","Natural gas",163.261947675739
"576",2022,"Denmark","Petroleum",2001.14309424299
"577",2022,"Finland","Coal",67.9231309173693
"578",2022,"Finland","Fossil-based electricity",0
"579",2022,"Finland","Natural gas",15.4763035677842
"580",2022,"Finland","Petroleum",62.4418974563537
"581",2022,"France","Coal",861.584898957639
