"","Group","Country","Scenario","Benefit_cum","Pop_cum"
"2482","Bin41","Brazil","SP_current",0.0631279775955352,0.0174332125707461
"2483","Bin41","China","SP_current",0.0181630026127419,0.0124722250319512
"2484","Bin41","Germany","SP_current",0,0
"2485","Bin41","Denmark","SP_current",0,0
"2486","Bin41","Spain","SP_current",0.000140887846709355,9.56660134972295e-05
"2487","Bin41","Finland","SP_current",0,0
"2488","Bin41","France","SP_current",0.000304103467769897,0.000204117213369036
"2489","Bin41","United Kingdom","SP_current",8.59926104973238e-05,7.62716491308945e-05
"2490","Bin41","Indonesia","SP_current",0.0162327663573716,0.00850169762591845
"2491","Bin41","India","SP_current",0.0220030154357382,0.0201828310104972
"2492","Bin41","Ireland","SP_current",0,0
"2493","Bin41","Italy","SP_current",6.27778047368052e-05,8.4772842155517e-05
"2494","Bin41","Japan","SP_current",0.00013958822416396,7.62716491308945e-05
"2495","Bin41","Luxembourg","SP_current",0,0
"2496","Bin41","Mexico","SP_current",0.015301249301543,0.00644169394971053
"2497","Bin41","Russian Federation","SP_current",0.000398259036402286,0.000295682404294615
"2498","Bin41","Turkiye","SP_current",0.00291530959610915,0.000901558111711283
"2499","Bin41","United States","SP_current",0.000474641840211473,0.000441397181613625
"2500","Bin41","South Africa","SP_current",0.0311373380347321,0.0244086372708571
"2501","Bin41","Belgium","SP_covid",0,0
"2502","Bin41","Brazil","SP_covid",0.0560091075611801,0.0174332125707461
"2503","Bin41","China","SP_covid",0.0135811830237297,0.0124722250319512
"2504","Bin41","Germany","SP_covid",0,0
"2505","Bin41","Denmark","SP_covid",0,0
"2506","Bin41","Spain","SP_covid",9.58377170704026e-05,9.56660134972295e-05
"2507","Bin41","Finland","SP_covid",0,0
"2508","Bin41","France","SP_covid",0.000204117213369036,0.000204117213369036
"2509","Bin41","United Kingdom","SP_covid",7.41012208734631e-05,7.62716491308945e-05
"2510","Bin41","Indonesia","SP_covid",0.0107460554509626,0.00850169762591845
"2511","Bin41","India","SP_covid",0.0201828310104972,0.0201828310104972
"2512","Bin41","Ireland","SP_covid",0,0
"2513","Bin41","Italy","SP_covid",8.22575344715249e-05,8.4772842155517e-05
"2514","Bin41","Japan","SP_covid",6.9944733679404e-05,7.62716491308945e-05
"2515","Bin41","Luxembourg","SP_covid",0,0
"2516","Bin41","Mexico","SP_covid",0.0153012498546471,0.00644169394971053
"2517","Bin41","Russian Federation","SP_covid",0.000295682404294615,0.000295682404294615
"2518","Bin41","Turkiye","SP_covid",0.00238616102194794,0.000901558111711283
"2519","Bin41","United States","SP_covid",0.000441397181613625,0.000441397181613625
"2520","Bin41","South Africa","SP_covid",0.0245731325349989,0.0244086372708571
"2521","Bin42","Belgium","Cash",0,0
"2522","Bin42","Brazil","Cash",0.0718489654308948,0.0197121567125226
"2523","Bin42","China","Cash",0.0303878968523104,0.0145795231197171
"2524","Bin42","Germany","Cash",0,0
"2525","Bin42","Denmark","Cash",0,0
"2526","Bin42","Spain","Cash",0.000260494091480243,0.00010755706889484
"2527","Bin42","Finland","Cash",0,0
"2528","Bin42","France","Cash",0.000369511070579755,0.000213018684409064
"2529","Bin42","United Kingdom","Cash",0.000129250250401847,8.54293170157423e-05
"2530","Bin42","Indonesia","Cash",0.0257792608092518,0.0112169424091566
"2531","Bin42","India","Cash",0.0414400536893564,0.0270393918599486
"2532","Bin42","Ireland","Cash",0,0
"2533","Bin42","Italy","Cash",0.000206147615415306,9.70820936178611e-05
"2534","Bin42","Japan","Cash",0.000183982830940523,8.54293170157423e-05
"2535","Bin42","Luxembourg","Cash",0,0
"2536","Bin42","Mexico","Cash",0.018066710686423,0.00729218508606368
"2537","Bin42","Russian Federation","Cash",0.000463568809580887,0.000318975589189102
"2538","Bin42","Turkiye","Cash",0.00390631204821602,0.00104013913714346
"2539","Bin42","United States","Cash",0.000545801178173062,0.000504096118058894
"2540","Bin42","South Africa","Cash",0.0447661176705571,0.0281082944971984
"2541","Bin42","Belgium","SP_current",0,0
"2542","Bin42","Brazil","SP_current",0.0712754517045868,0.0197121567125226
"2543","Bin42","China","SP_current",0.0212193705307889,0.0145795231197171
"2544","Bin42","Germany","SP_current",0,0
"2545","Bin42","Denmark","SP_current",0,0
"2546","Bin42","Spain","SP_current",0.000158901945953349,0.00010755706889484
"2547","Bin42","Finland","SP_current",0,0
"2548","Bin42","France","SP_current",0.000317365299865517,0.000213018684409064
"2549","Bin42","United Kingdom","SP_current",9.66198777343247e-05,8.54293170157423e-05
"2550","Bin42","Indonesia","SP_current",0.0213924731283042,0.0112169424091566
"2551","Bin42","India","SP_current",0.0294758990278008,0.0270393918599486
"2552","Bin42","Ireland","SP_current",0,0
"2553","Bin42","Italy","SP_current",7.21720776576646e-05,9.70820936178611e-05
"2554","Bin42","Japan","SP_current",0.000156577483706341,8.54293170157423e-05
"2555","Bin42","Luxembourg","SP_current",0,0
"2556","Bin42","Mexico","SP_current",0.0173216891111268,0.00729218508606368
"2557","Bin42","Russian Federation","SP_current",0.000429632974235852,0.000318975589189102
"2558","Bin42","Turkiye","SP_current",0.00336343000901766,0.00104013913714346
"2559","Bin42","United States","SP_current",0.000542063064934503,0.000504096118058894
"2560","Bin42","South Africa","SP_current",0.0358568754833372,0.0281082944971984
"2561","Bin42","Belgium","SP_covid",0,0
"2562","Bin42","Brazil","SP_covid",0.0633308577575193,0.0197121567125226
"2563","Bin42","China","SP_covid",0.01587584984879,0.0145795231197171
"2564","Bin42","Germany","SP_covid",0,0
"2565","Bin42","Denmark","SP_covid",0,0
"2566","Bin42","Spain","SP_covid",0.000108091649449578,0.00010755706889484
"2567","Bin42","Finland","SP_covid",0,0
"2568","Bin42","France","SP_covid",0.000213018684409064,0.000213018684409064
"2569","Bin42","United Kingdom","SP_covid",8.32589086358881e-05,8.54293170157423e-05
"2570","Bin42","Indonesia","SP_covid",0.0141781058960872,0.0112169424091566
"2571","Bin42","India","SP_covid",0.0270393918599486,0.0270393918599486
"2572","Bin42","Ireland","SP_covid",0,0
"2573","Bin42","Italy","SP_covid",9.45668168980488e-05,9.70820936178611e-05
"2574","Bin42","Japan","SP_covid",7.84576955801612e-05,8.54293170157423e-05
"2575","Bin42","Luxembourg","SP_covid",0,0
"2576","Bin42","Mexico","SP_covid",0.0173216897372651,0.00729218508606368
"2577","Bin42","Russian Federation","SP_covid",0.000318975589189102,0.000318975589189102
"2578","Bin42","Turkiye","SP_covid",0.00275294452372374,0.00104013913714346
"2579","Bin42","United States","SP_covid",0.000504096118058894,0.000504096118058894
"2580","Bin42","South Africa","SP_covid",0.0282977225786018,0.0281082944971984
"2581","Bin43","Belgium","Cash",0,0
"2582","Bin43","Brazil","Cash",0.080925367907293,0.0222822300707497
"2583","Bin43","China","Cash",0.0354689624071379,0.0170393355422893
"2584","Bin43","Germany","Cash",0,0
"2585","Bin43","Denmark","Cash",0,0
"2586","Bin43","Spain","Cash",0.000291840961447217,0.000120179219922683
"2587","Bin43","Finland","Cash",0,0
"2588","Bin43","France","Cash",0.000386405512758715,0.000222758126967958
"2589","Bin43","United Kingdom","Cash",0.000144376587984556,9.51732023949488e-05
"2590","Bin43","Indonesia","Cash",0.0343975683134165,0.0150143497019156
"2591","Bin43","India","Cash",0.0547101405896634,0.0357897403980655
"2592","Bin43","Ireland","Cash",0,0
"2593","Bin43","Italy","Cash",0.000234845235223963,0.000110246620045572
"2594","Bin43","Japan","Cash",0.000205223574516348,9.51732023949488e-05
"2595","Bin43","Luxembourg","Cash",0,0
"2596","Bin43","Mexico","Cash",0.0204414031068912,0.0082505753442194
"2597","Bin43","Russian Federation","Cash",0.000500170886855984,0.000344160996237788
"2598","Bin43","Turkiye","Cash",0.00455553513900204,0.00121300867166316
"2599","Bin43","United States","Cash",0.000618691418747556,0.000571416762988559
"2600","Bin43","South Africa","Cash",0.051592383703761,0.0324182165102135
"2601","Bin43","Belgium","SP_current",0,0
"2602","Bin43","Brazil","SP_current",0.0802807570182556,0.0222822300707497
"2603","Bin43","China","SP_current",0.0247870156667144,0.0170393355422893
"2604","Bin43","Germany","SP_current",0,0
"2605","Bin43","Denmark","SP_current",0,0
"2606","Bin43","Spain","SP_current",0.000178023602836214,0.000120179219922683
"2607","Bin43","Finland","SP_current",0,0
"2608","Bin43","France","SP_current",0.000331875581518984,0.000222758126967958
"2609","Bin43","United Kingdom","SP_current",0.000107927437164698,9.51732023949488e-05
"2610","Bin43","Indonesia","SP_current",0.0285660291163286,0.0150143497019156
"2611","Bin43","India","SP_current",0.0390116432655039,0.0357897403980655
"2612","Bin43","Ireland","SP_current",0,0
"2613","Bin43","Italy","SP_current",8.22190861629433e-05,0.000110246620045572
"2614","Bin43","Japan","SP_current",0.000174654291004895,9.51732023949488e-05
"2615","Bin43","Luxembourg","SP_current",0,0
"2616","Bin43","Mexico","SP_current",0.0195984557321149,0.0082505753442194
"2617","Bin43","Russian Federation","SP_current",0.000463555574285514,0.000344160996237788
"2618","Bin43","Turkiye","SP_current",0.00392242693479939,0.00121300867166316
"2619","Bin43","United States","SP_current",0.000614454090805641,0.000571416762988559
"2620","Bin43","South Africa","SP_current",0.0413549087054873,0.0324182165102135
"2621","Bin43","Belgium","SP_covid",0,0
"2622","Bin43","Brazil","SP_covid",0.071587942593542,0.0222822300707497
"2623","Bin43","China","SP_covid",0.0185543745410094,0.0170393355422893
"2624","Bin43","Germany","SP_covid",0,0
"2625","Bin43","Denmark","SP_covid",0,0
"2626","Bin43","Spain","SP_covid",0.00012109898815948,0.000120179219922683
"2627","Bin43","Finland","SP_covid",0,0
"2628","Bin43","France","SP_covid",0.000222758126967958,0.000222758126967958
"2629","Bin43","United Kingdom","SP_covid",9.30028151651119e-05,9.51732023949488e-05
"2630","Bin43","Indonesia","SP_covid",0.0189780021963724,0.0150143497019156
"2631","Bin43","India","SP_covid",0.0357897403980655,0.0357897403980655
"2632","Bin43","Ireland","SP_covid",0,0
"2633","Bin43","Italy","SP_covid",0.000107731376441402,0.000110246620045572
"2634","Bin43","Japan","SP_covid",8.7515604869029e-05,9.51732023949488e-05
"2635","Bin43","Luxembourg","SP_covid",0,0
"2636","Bin43","Mexico","SP_covid",0.019598456440553,0.0082505753442194
"2637","Bin43","Russian Federation","SP_covid",0.000344160996237788,0.000344160996237788
"2638","Bin43","Turkiye","SP_covid",0.00321047969510632,0.00121300867166316
"2639","Bin43","United States","SP_covid",0.000571416762988559,0.000571416762988559
"2640","Bin43","South Africa","SP_covid",0.0326366901197263,0.0324182165102135
"2641","Bin44","Belgium","Cash",0,0
"2642","Bin44","Brazil","Cash",0.0911057811384435,0.0251723959118893
"2643","Bin44","China","Cash",0.0413769793149348,0.0198994862775536
"2644","Bin44","Germany","Cash",0,0
"2645","Bin44","Denmark","Cash",0,0
"2646","Bin44","Spain","Cash",0.000325003493388429,0.000133532466580759
"2647","Bin44","Finland","Cash",0,0
"2648","Bin44","France","Cash",0.000405082647700066,0.000233525270446216
"2649","Bin44","United Kingdom","Cash",0.000160412965389314,0.000105503305268514
"2650","Bin44","Indonesia","Cash",0.0461909577423509,0.0202137844171515
"2651","Bin44","India","Cash",0.0711798652974922,0.0467121722336827
"2652","Bin44","Ireland","Cash",0,0
"2653","Bin44","Italy","Cash",0.000265443843860709,0.000124283191536011
"2654","Bin44","Japan","Cash",0.000227742216486166,0.000105503305268514
"2655","Bin44","Luxembourg","Cash",0,0
"2656","Bin44","Mexico","Cash",0.0231341780920584,0.00933733895661217
"2657","Bin44","Russian Federation","Cash",0.000540091200690259,0.000371629638136742
"2658","Bin44","Turkiye","Cash",0.00535991846532182,0.00142719293770328
"2659","Bin44","United States","Cash",0.000696675896127032,0.000643442390429365
"2660","Bin44","South Africa","Cash",0.0595036321008199,0.0374206519749949
"2661","Bin44","Belgium","SP_current",0,0
"2662","Bin44","Brazil","SP_current",0.0903815517851545,0.0251723959118893
"2663","Bin44","China","SP_current",0.0289353006192755,0.0198994862775536
"2664","Bin44","Germany","SP_current",0,0
"2665","Bin44","Denmark","SP_current",0,0
"2666","Bin44","Spain","SP_current",0.00019825281735795,0.000133532466580759
"2667","Bin44","Finland","SP_current",0,0
"2668","Bin44","France","SP_current",0.000347916980554716,0.000233525270446216
"2669","Bin44","United Kingdom","SP_current",0.000119915288788443,0.000105503305268514
"2670","Bin44","Indonesia","SP_current",0.0383837913841233,0.0202137844171515
"2671","Bin44","India","SP_current",0.0509123502856973,0.0467121722336827
"2672","Bin44","Ireland","SP_current",0,0
"2673","Bin44","Italy","SP_current",9.29316289895908e-05,0.000124283191536011
"2674","Bin44","Japan","SP_current",0.000193818646059623,0.000105503305268514
"2675","Bin44","Luxembourg","SP_current",0,0
"2676","Bin44","Mexico","SP_current",0.0221801880656237,0.00933733895661217
"2677","Bin44","Russian Federation","SP_current",0.000500553497378215,0.000371629638136742
"2678","Bin44","Turkiye","SP_current",0.00461502061013902,0.00142719293770328
"2679","Bin44","United States","SP_current",0.000691904463791518,0.000643442390429365
"2680","Bin44","South Africa","SP_current",0.0477363597605122,0.0374206519749949
"2681","Bin44","Belgium","SP_covid",0,0
"2682","Bin44","Brazil","SP_covid",0.0808734147237719,0.0251723959118893
"2683","Bin44","China","SP_covid",0.021668833309318,0.0198994862775536
"2684","Bin44","Germany","SP_covid",0,0
"2685","Bin44","Denmark","SP_covid",0,0
"2686","Bin44","Spain","SP_covid",0.000134859733200109,0.000133532466580759
"2687","Bin44","Finland","SP_covid",0,0
"2688","Bin44","France","SP_covid",0.000233525270446217,0.000233525270446216
"2689","Bin44","United Kingdom","SP_covid",0.000103332940461135,0.000105503305268514
"2690","Bin44","Indonesia","SP_covid",0.0255500513681383,0.0202137844171515
"2691","Bin44","India","SP_covid",0.0467121722336827,0.0467121722336827
"2692","Bin44","Ireland","SP_covid",0,0
"2693","Bin44","Italy","SP_covid",0.00012176798324113,0.000124283191536011
"2694","Bin44","Japan","SP_covid",9.71184615460076e-05,0.000105503305268514
"2695","Bin44","Luxembourg","SP_covid",0,0
"2696","Bin44","Mexico","SP_covid",0.0221801888673853,0.00933733895661217
"2697","Bin44","Russian Federation","SP_covid",0.000371629638136742,0.000371629638136742
"2698","Bin44","Turkiye","SP_covid",0.00377736289486965,0.00142719293770328
"2699","Bin44","United States","SP_covid",0.000643442390429365,0.000643442390429365
"2700","Bin44","South Africa","SP_covid",0.0376728381156089,0.0374206519749949
"2701","Bin45","Belgium","Cash",0,0
"2702","Bin45","Brazil","Cash",0.102507214891383,0.028409203065447
"2703","Bin45","China","Cash",0.0481561158119312,0.0232238017081822
"2704","Bin45","Germany","Cash",0,0
"2705","Bin45","Denmark","Cash",0,0
"2706","Bin45","Spain","Cash",0.000359981687303878,0.000147616808869067
"2707","Bin45","Finland","Cash",0,0
"2708","Bin45","France","Cash",0.000425871587913786,0.000245509844244336
"2709","Bin45","United Kingdom","Cash",0.000177359382616121,0.000116419625636438
"2710","Bin45","Indonesia","Cash",0.0616700925206033,0.0271324276809406
"2711","Bin45","India","Cash",0.0912062355366918,0.0600854689428283
"2712","Bin45","Ireland","Cash",3.62077790278989e-06,1.94318934804054e-06
"2713","Bin45","Italy","Cash",0.000297979998803008,0.000139208578186537
"2714","Bin45","Japan","Cash",0.000251538756849977,0.000116419625636438
"2715","Bin45","Luxembourg","Cash",0,0
"2716","Bin45","Mexico","Cash",0.0262006820804379,0.0105845464018178
"2717","Bin45","Russian Federation","Cash",0.000585988399336021,0.000403210895714009
"2718","Bin45","Turkiye","Cash",0.00633977576853801,0.00168810090340368
"2719","Bin45","United States","Cash",0.000779893323362682,0.000720301114268613
"2720","Bin45","South Africa","Cash",0.0686228553275605,0.0431978112390645
"2721","Bin45","Belgium","SP_current",0,0
"2722","Bin45","Brazil","SP_current",0.101693817777899,0.028409203065447
"2723","Bin45","China","SP_current",0.0337330629170409,0.0232238017081822
"2724","Bin45","Germany","SP_current",0,0
"2725","Bin45","Denmark","SP_current",0,0
"2726","Bin45","Spain","SP_current",0.000219589589518557,0.000147616808869067
"2727","Bin45","Finland","SP_current",0,0
"2728","Bin45","France","SP_current",0.000365772164797131,0.000245509844244336
"2729","Bin45","United Kingdom","SP_current",0.00013258343260556,0.000116419625636438
"2730","Bin45","Indonesia","SP_current",0.0513131585832259,0.0271324276809406
"2731","Bin45","India","SP_current",0.0654803758012033,0.0600854689428283
"2732","Bin45","Ireland","SP_current",1.98450397242326e-06,1.94318934804054e-06
"2733","Bin45","Italy","SP_current",0.000104322504874556,0.000139208578186537
"2734","Bin45","Japan","SP_current",0.000214070548870524,0.000116419625636438
"2735","Bin45","Luxembourg","SP_current",0,0
"2736","Bin45","Mexico","SP_current",0.0251207522288486,0.0105845464018178
"2737","Bin45","Russian Federation","SP_current",0.000543090763811434,0.000403210895714009
"2738","Bin45","Turkiye","SP_current",0.00545870166211682,0.00168810090340368
"2739","Bin45","United States","SP_current",0.000774551946917722,0.000720301114268613
"2740","Bin45","South Africa","SP_current",0.0551061018272108,0.0431978112390645
"2741","Bin45","Belgium","SP_covid",0,0
"2742","Bin45","Brazil","SP_covid",0.091272569743692,0.028409203065447
"2743","Bin45","China","SP_covid",0.0252887276085562,0.0232238017081822
"2744","Bin45","Germany","SP_covid",0,0
"2745","Bin45","Denmark","SP_covid",0,0
"2746","Bin45","Spain","SP_covid",0.000149373884571465,0.000147616808869067
"2747","Bin45","Finland","SP_covid",0,0
"2748","Bin45","France","SP_covid",0.000245509844244336,0.000245509844244336
"2749","Bin45","United Kingdom","SP_covid",0.000114249284523956,0.000116419625636438
"2750","Bin45","Indonesia","SP_covid",0.0342951681398307,0.0271324276809406
"2751","Bin45","India","SP_covid",0.0600854689428283,0.0600854689428283
"2752","Bin45","Ireland","SP_covid",1.94318934804054e-06,1.94318934804054e-06
"2753","Bin45","Italy","SP_covid",0.000136693407436779,0.000139208578186537
"2754","Bin45","Japan","SP_covid",0.000107266265611097,0.000116419625636438
"2755","Bin45","Luxembourg","SP_covid",0,0
"2756","Bin45","Mexico","SP_covid",0.0251207530915372,0.0105845464018178
"2757","Bin45","Russian Federation","SP_covid",0.000403210895714009,0.000403210895714009
"2758","Bin45","Turkiye","SP_covid",0.00446791008199251,0.00168810090340368
"2759","Bin45","United States","SP_covid",0.000720301114268613,0.000720301114268613
"2760","Bin45","South Africa","SP_covid",0.0434889309476851,0.0431978112390645
"2761","Bin46","Belgium","Cash",0,0
"2762","Bin46","Brazil","Cash",0.115021887209897,0.0320083403831317
"2763","Bin46","China","Cash",0.0560314928284072,0.0270872463238181
"2764","Bin46","Germany","Cash",0,0
"2765","Bin46","Denmark","Cash",0,0
"2766","Bin46","Spain","Cash",0.000396775543193563,0.000162432246787609
"2767","Bin46","Finland","Cash",0,0
"2768","Bin46","France","Cash",0.000449238576122347,0.00025898063167969
"2769","Bin46","United Kingdom","Cash",0.00019526503100671,0.000127953850930848
"2770","Bin46","Indonesia","Cash",0.0814015109476652,0.0360386295868517
"2771","Bin46","India","Cash",0.115083129999361,0.0761884129034564
"2772","Bin46","Ireland","Cash",1.28738769876974e-05,6.90911768192193e-06
"2773","Bin46","Italy","Cash",0.000332417142573396,0.000155006009899791
"2774","Bin46","Japan","Cash",0.000276682271196645,0.000127953850930848
"2775","Bin46","Luxembourg","Cash",0,0
"2776","Bin46","Mexico","Cash",0.0297106096628068,0.0120248417361783
"2777","Bin46","Russian Federation","Cash",0.000641150276815209,0.000441167056711141
"2778","Bin46","Turkiye","Cash",0.00751133762592026,0.00200005430712735
"2779","Bin46","United States","Cash",0.000869859140538766,0.000803392578725071
"2780","Bin46","South Africa","Cash",0.0790787864521776,0.0498319238087297
"2781","Bin46","Belgium","SP_current",0,0
"2782","Bin46","Brazil","SP_current",0.114111399440848,0.0320083403831317
"2783","Bin46","China","SP_current",0.0393080526716784,0.0270872463238181
"2784","Bin46","Germany","SP_current",0,0
"2785","Bin46","Denmark","SP_current",0,0
"2786","Bin46","Spain","SP_current",0.000242033919318036,0.000162432246787609
"2787","Bin46","Finland","SP_current",0,0
"2788","Bin46","France","SP_current",0.000385841580330822,0.00025898063167969
"2789","Bin46","United Kingdom","SP_current",0.000145968641167042,0.000127953850930848
"2790","Bin46","Indonesia","SP_current",0.067834296103801,0.0360386295868517
"2791","Bin46","India","SP_current",0.083016685859804,0.0761884129034564
"2792","Bin46","Ireland","SP_current",7.05601412417159e-06,6.90911768192193e-06
"2793","Bin46","Italy","SP_current",0.000116378915080891,0.000155006009899791
"2794","Bin46","Japan","SP_current",0.000235468785802796,0.000127953850930848
"2795","Bin46","Luxembourg","SP_current",0,0
"2796","Bin46","Mexico","SP_current",0.0284872104813051,0.0120248417361783
"2797","Bin46","Russian Federation","SP_current",0.000594214482655338,0.000441167056711141
"2798","Bin46","Turkiye","SP_current",0.00646744501387734,0.00200005430712735
"2799","Bin46","United States","SP_current",0.000863901601238808,0.000803392578725071
"2800","Bin46","South Africa","SP_current",0.0635690325246473,0.0498319238087297
"2801","Bin46","Belgium","SP_covid",0,0
"2802","Bin46","Brazil","SP_covid",0.102835812510085,0.0320083403831317
"2803","Bin46","China","SP_covid",0.0294956873364778,0.0270872463238181
"2804","Bin46","Germany","SP_covid",0,0
"2805","Bin46","Denmark","SP_covid",0,0
"2806","Bin46","Spain","SP_covid",0.000164641442273547,0.000162432246787609
"2807","Bin46","Finland","SP_covid",0,0
"2808","Bin46","France","SP_covid",0.00025898063167969,0.00025898063167969
"2809","Bin46","United Kingdom","SP_covid",0.000125783534854484,0.000127953850930848
"2810","Bin46","Indonesia","SP_covid",0.0455525451557987,0.0360386295868517
"2811","Bin46","India","SP_covid",0.0761884129034564,0.0761884129034564
"2812","Bin46","Ireland","SP_covid",6.90911768192193e-06,6.90911768192193e-06
"2813","Bin46","Italy","SP_covid",0.000152490878888803,0.000155006009899791
"2814","Bin46","Japan","SP_covid",0.000117988473679871,0.000127953850930848
"2815","Bin46","Luxembourg","SP_covid",0,0
"2816","Bin46","Mexico","SP_covid",0.0284872113536327,0.0120248417361783
"2817","Bin46","Russian Federation","SP_covid",0.000441167056711141,0.000441167056711141
"2818","Bin46","Turkiye","SP_covid",0.00529355963575948,0.00200005430712735
"2819","Bin46","United States","SP_covid",0.000803392578725071,0.000803392578725071
"2820","Bin46","South Africa","SP_covid",0.0501677522852911,0.0498319238087297
"2821","Bin47","Belgium","Cash",0,0
"2822","Bin47","Brazil","Cash",0.128697411573489,0.0359824188083841
"2823","Bin47","China","Cash",0.065116562010689,0.0315650116196146
"2824","Bin47","Germany","Cash",0,0
"2825","Bin47","Denmark","Cash",0,0
"2826","Bin47","Spain","Cash",0.000435385061057486,0.000177978780336383
"2827","Bin47","Finland","Cash",0,0
"2828","Bin47","France","Cash",0.000476417784238174,0.000274649118004145
"2829","Bin47","United Kingdom","Cash",0.000214154506231947,0.000140121824867809
"2830","Bin47","Indonesia","Cash",0.105690674437466,0.0471582203842698
"2831","Bin47","India","Cash",0.143127340902043,0.0952997864935213
"2832","Bin47","Ireland","Cash",2.81616059105881e-05,1.51136949292042e-05
"2833","Bin47","Italy","Cash",0.0003688283901268,0.000171709026870492
"2834","Bin47","Japan","Cash",0.000303207297320603,0.000140121824867809
"2835","Bin47","Luxembourg","Cash",0,0
"2836","Bin47","Mexico","Cash",0.0337706954620122,0.0136908939541994
"2837","Bin47","Russian Federation","Cash",0.000708864627149759,0.000487760408869687
"2838","Bin47","Turkiye","Cash",0.00889078357518706,0.00236736129686507
"2839","Bin47","United States","Cash",0.000969583420866123,0.000895496855153177
"2840","Bin47","South Africa","Cash",0.0909744808687012,0.0574048743321631
"2841","Bin47","Belgium","SP_current",0,0
"2842","Bin47","Brazil","SP_current",0.127681522540791,0.0359824188083841
"2843","Bin47","China","SP_current",0.0457579919744805,0.0315650116196146
"2844","Bin47","Germany","SP_current",0,0
"2845","Bin47","Denmark","SP_current",0,0
"2846","Bin47","Spain","SP_current",0.000265585806756386,0.000177978780336383
"2847","Bin47","Finland","SP_current",0,0
"2848","Bin47","France","SP_current",0.000409185231497357,0.000274649118004145
"2849","Bin47","United Kingdom","SP_current",0.000160089300748385,0.000140121824867809
"2850","Bin47","Indonesia","SP_current",0.0882433717526867,0.0471582203842698
"2851","Bin47","India","SP_current",0.103822750944105,0.0952997864935213
"2852","Bin47","Ireland","SP_current",1.54350308966253e-05,1.51136949292042e-05
"2853","Bin47","Italy","SP_current",0.000129126457082493,0.000171709026870492
"2854","Bin47","Japan","SP_current",0.00025804275003904,0.000140121824867809
"2855","Bin47","Luxembourg","SP_current",0,0
"2856","Bin47","Mexico","SP_current",0.0323813390704745,0.0136908939541994
"2857","Bin47","Russian Federation","SP_current",0.000656971762980094,0.000487760408869687
"2858","Bin47","Turkiye","SP_current",0.00765518164226592,0.00236736129686507
"2859","Bin47","United States","SP_current",0.000962942884410049,0.000895496855153177
"2860","Bin47","South Africa","SP_current",0.0732296095471091,0.0574048743321631
"2861","Bin47","Belgium","SP_covid",0,0
"2862","Bin47","Brazil","SP_covid",0.115603659232153,0.0359824188083841
"2863","Bin47","China","SP_covid",0.0343715895803618,0.0315650116196146
"2864","Bin47","Germany","SP_covid",0,0
"2865","Bin47","Denmark","SP_covid",0,0
"2866","Bin47","Spain","SP_covid",0.000180662406306357,0.000177978780336383
"2867","Bin47","Finland","SP_covid",0,0
"2868","Bin47","France","SP_covid",0.000274649118004145,0.000274649118004145
"2869","Bin47","United Kingdom","SP_covid",0.000137951535203174,0.000140121824867809
"2870","Bin47","Indonesia","SP_covid",0.0596076302742648,0.0471582203842698
"2871","Bin47","India","SP_covid",0.0952997864935213,0.0952997864935213
"2872","Bin47","Ireland","SP_covid",1.51136949292042e-05,1.51136949292042e-05
"2873","Bin47","Italy","SP_covid",0.000169193937876293,0.000171709026870492
"2874","Bin47","Japan","SP_covid",0.000129299814060115,0.000140121824867809
"2875","Bin47","Luxembourg","SP_covid",0,0
"2876","Bin47","Mexico","SP_covid",0.0323813399539518,0.0136908939541994
"2877","Bin47","Russian Federation","SP_covid",0.000487760408869687,0.000487760408869687
"2878","Bin47","Turkiye","SP_covid",0.00626571396570893,0.00236736129686507
"2879","Bin47","United States","SP_covid",0.000895496855153177,0.000895496855153177
"2880","Bin47","South Africa","SP_covid",0.0577917386155522,0.0574048743321631
"2881","Bin48","Belgium","Cash",0,0
"2882","Bin48","Brazil","Cash",0.143678777028626,0.0403440492846445
"2883","Bin48","China","Cash",0.0755093765716275,0.0367323870146709
"2884","Bin48","Germany","Cash",0,0
"2885","Bin48","Denmark","Cash",0,0
"2886","Bin48","Spain","Cash",0.000475863642718418,0.000194277912328044
"2887","Bin48","Finland","Cash",0,0
"2888","Bin48","France","Cash",0.000508807940428681,0.000293321653169818
"2889","Bin48","United Kingdom","Cash",0.000234322956342225,0.000153113672040084
"2890","Bin48","Indonesia","Cash",0.134781048657992,0.0607155965186309
"2891","Bin48","India","Cash",0.175498830255015,0.117643658279652
"2892","Bin48","Ireland","Cash",4.94839646714619e-05,2.65569210898874e-05
"2893","Bin48","Italy","Cash",0.000407177183985756,0.000189300859001281
"2894","Bin48","Japan","Cash",0.000331528288755037,0.000153113672040084
"2895","Bin48","Luxembourg","Cash",0,0
"2896","Bin48","Mexico","Cash",0.038461200427134,0.0156156380574667
"2897","Bin48","Russian Federation","Cash",0.000792429391874024,0.000545260222300772
"2898","Bin48","Turkiye","Cash",0.0104942421145057,0.00279431643023541
"2899","Bin48","United States","Cash",0.00108215252973375,0.000999464477545386
"2900","Bin48","South Africa","Cash",0.104386599009762,0.0659643298670748
"2901","Bin48","Belgium","SP_current",0,0
"2902","Bin48","Brazil","SP_current",0.142547558951484,0.0403440492846445
"2903","Bin48","China","SP_current",0.0531765216623235,0.0367323870146709
"2904","Bin48","Germany","SP_current",0,0
"2905","Bin48","Denmark","SP_current",0,0
