"","Country","SPScenario","npl_chg","npl_chgrate","Gini_chg","Gini_chgrate","CO2_chg","CO2_chgrate","Ineq_chg","Ineq_chgrate"
"99","Spain","PerfectTargeted",-3430895.98277754,-34.0464745252737,-0.029199303216724,-14.0447973060441,-5.79081797703861,-2.08210489004461,-1.34710871983901,-26.560772789665
"100","Spain","SP_covid",-1954207.33284339,-19.3925640732751,-0.00680743539434295,-3.2743606783321,-6.25050780417871,-2.24738766024863,-0.323399282015034,-6.3764228702852
"101","Spain","SP_current",-1193064.6936072,-11.8393699202203,0.00134930966819707,0.649014829301112,-6.1812769484153,-2.2224955113504,-0.479455070756363,-9.45335518185525
"102","Spain","Universal",-1905103.70502108,-18.9052845340111,-0.00655500726392635,-3.15294333149575,-6.26496764465645,-2.25258673656001,-0.293951262942451,-5.79579999094844
"103","Turkiye","Cash",-1430477.82424141,-12.6869547031379,0.0451917931757907,14.5604775812059,16.0194560621829,3.72406536740891,1.64454639164068,18.7900537870036
"104","Turkiye","Null",1198869.3762362,10.6328117874556,0.00299909640922735,0.966287747436032,-30.0272050876707,-6.98046638493923,0.0241596650872378,0.276040498931925
"105","Turkiye","PerfectTargeted",-10784293.9628296,-95.6462565816424,-0.10489600001831,-33.7967526688667,16.2744246899859,3.78333828110154,-4.45769262189537,-50.9321503832919
"106","Turkiye","SP_covid",-11014782.7734506,-97.6904693966705,-0.0844061090715204,-27.195054068159,16.2052279648864,3.76725202158806,-4.39891209816023,-50.2605431800985
"107","Turkiye","SP_current",-3982070.14771496,-35.3171106413821,-0.0121547289655114,-3.91616809537821,16.0093717440514,3.72172105186149,-1.26696318293681,-14.4759104848271
"108","Turkiye","Universal",-8206647.29168585,-72.7850237800519,-0.0496444841621841,-15.9951032671401,14.798880581278,3.4403164773653,-3.01980479784593,-34.5033103755544
"109","United Kingdom","Cash",-2680587.52415999,-14.9139824591729,-0.00420606111324121,-1.90623466532744,-52.3076151326127,-8.98068308933636,-0.565042646611624,-10.9732348896307
"110","United Kingdom","Null",816429.25661632,4.5423667396001,0.00303465776177125,1.37534136265452,-65.0441111257503,-11.1674093220844,0.0768067449480938,1.49160148968843
"111","United Kingdom","PerfectTargeted",-1725086.36648973,-9.59786150554751,-0.0265844680066208,-12.0483828240093,-50.690632601741,-8.70306370955894,-1.47321981216003,-28.6102069283296
"112","United Kingdom","SP_covid",-2951782.84205769,-16.4228316117121,-0.00431902609389437,-1.95743167751806,-53.0242555081845,-9.10372291987952,-0.229431913861752,-4.45561108896791
"113","United Kingdom","SP_current",-2956753.88884148,-16.450489020347,0.000399681977846483,0.181140411602457,-52.7522261407248,-9.05701825682129,-0.304229977649992,-5.90820361124895
"114","United Kingdom","Universal",-2951780.20221318,-16.4228169244115,-0.00431908900823719,-1.95746019101275,-53.0242591372195,-9.10372354294775,-0.229439119248807,-4.45575101894505
"115","United States","Cash",-16810972.726309,-42.0379183915375,-0.0256954004549148,-5.2724537060773,-474.771855549363,-8.59769017438854,-8.5413732418615,-29.4986558397922
"116","United States","Null",927968.682866842,2.32050056801346,-0.00197618849000858,-0.405495230414287,-676.479164291918,-12.250427644413,-0.0504092331599111,-0.174094326289853
"117","United States","PerfectTargeted",-36693637.3205785,-91.7569825544431,-0.0598680431838757,-12.2843575337253,-458.546972747919,-8.30387217778222,-15.8833598941252,-54.8550863929047
"118","United States","SP_covid",-16400248.7425894,-41.010852225281,-0.0273974698633216,-5.62170228759294,-476.606730094977,-8.63091809779569,-8.13362325429797,-28.0904424048768
"119","United States","SP_current",-16725632.2571953,-41.8245139839221,-0.0254831985497905,-5.22891187752816,-474.869913534415,-8.5994659160732,-8.50839624974689,-29.3847658465236
"120","United States","Universal",-16400248.7425894,-41.010852225281,-0.0273974698633216,-5.62170228759294,-476.606730094977,-8.63091809779569,-8.13362325429797,-28.0904424048768
"121","Other HICs","Cash",-9822408.07269891,-27.2870227043761,-0.0123426271576707,-4.05487104108932,-46.8325816799193,-1.52099705789289,-1.76737026196749,-15.2505297939127
"122","Other HICs","Null",2855458.81755198,7.93257305227624,0.00225925983213746,0.742225066884329,-193.456188321767,-6.28293984046465,0.636893343476803,5.49571367090044
"123","Other HICs","PerfectTargeted",-21301007.1605399,-59.1750069548905,-0.0587145167646971,-19.2892315938395,-44.2850033055057,-1.43825852259885,-5.44095503578554,-46.9496679140757
"124","Other HICs","SP_covid",-14543311.0092158,-40.4018703731411,-0.0225826515247225,-7.41898288985418,-48.0299311651134,-1.55988376836075,-2.6067530100323,-22.4935121408082
"125","Other HICs","SP_current",-12072695.4478601,-33.53840650384,-0.0117411743526376,-3.85727829761936,-47.1988528892079,-1.53289256763707,-2.36470921128146,-20.4049310190617
"126","Other HICs","Universal",-13607023.6587208,-37.8008285510456,-0.0228467838385387,-7.5057571605688,-49.2128840264003,-1.59830291496985,-2.73962492211708,-23.6400557359048
"127","Other LICs","Cash",-7914187.05465732,-3.5564732744685,0.00396427447273141,1.02975341054973,-3.35267545488002,-2.32574286327732,0.13905942561423,1.07162866625952
"128","Other LICs","Null",4299500.1336304,1.93210714040829,5.38608206374305e-05,0.0139907980963252,-7.59659645660573,-5.26974060922961,0.0734554528504093,0.566067122885613
"129","Other LICs","PerfectTargeted",-28597133.5804085,-12.8509650584108,-0.0456827337295269,-11.8664717049229,-3.5074945791868,-2.43314051577937,-4.55614919248389,-35.1108891817634
"130","Other LICs","SP_covid",-21222971.046699,-9.53716772311895,-0.00780930836799431,-2.02853308500507,-3.35050326259788,-2.32423601873904,-0.931570148639565,-7.17892563919553
"131","Other LICs","SP_current",-14000622.2753238,-6.29159237761706,-0.00154326779111624,-0.400876700698914,-3.35019274764576,-2.32402061526693,-0.359844970899604,-2.77306039861765
"132","Other LICs","Universal",-20707725.6352583,-9.30562700732263,-0.017845406169503,-4.63549332723914,-3.3327999778925,-2.31195529290851,-1.66782473477955,-12.8526979612632
"133","Other LMICs","Cash",-13617937.8081698,-4.04222498011164,0.00877694699385892,2.3717792295644,74.3334154556448,3.07172686799961,0.324543384075642,2.58606132007628
"134","Other LMICs","Null",48208202.6526618,14.3096850458493,0.00603495466797267,1.63081537838559,-264.807129763526,-10.9427929598883,0.691390393754569,5.50921091629548
"135","Other LMICs","PerfectTargeted",-215260936.59471,-63.8961014070241,-0.0846559109470218,-22.8764206260429,78.3761049503661,3.23878548980242,-5.65208704982977,-45.0375648201848
"136","Other LMICs","SP_covid",-112842115.240724,-33.4950286497155,-0.0392600426233666,-10.6091735213925,71.4347550757944,2.95194368683655,-3.11702060193517,-24.8373770905978
"137","Other LMICs","SP_current",-74484687.8159647,-22.1093582572304,-0.0164666243606073,-4.44974746536055,72.7088091695396,3.00459223213819,-1.54586044167341,-12.3178905828994
"138","Other LMICs","Universal",-114908579.437816,-34.1084191142378,-0.0402636422550063,-10.8803745167713,67.5205296334329,2.79019366653937,-3.15905813262883,-25.1723450408089
"139","Other UMICs","Cash",-25845500.3748801,-26.0746747666295,-0.0244273440058504,-5.97069408270697,96.5656919058112,6.01448499361127,-1.73092626592435,-9.99532304592683
"140","Other UMICs","Null",16772726.4421554,16.9214517260387,0.0145893707394871,3.56603114623558,-157.525070868976,-9.81127102349268,2.88524227771401,16.6609804237483
"141","Other UMICs","PerfectTargeted",-58650103.6804291,-59.1701594596574,-0.105350073491442,-25.7503664850933,99.7470403792741,6.21263168810971,-9.79460196499553,-56.5594344910582
"142","Other UMICs","SP_covid",-40164154.4053002,-40.5202935986784,-0.0560037631722935,-13.688812721598,92.1465496426316,5.73924371172358,-5.73466565187498,-33.1151227405178
"143","Other UMICs","SP_current",-34706579.7731576,-35.0143261581704,-0.0419444419655218,-10.2523398117293,94.1032731835615,5.86111602622062,-3.75961671792904,-21.7101007503057
"144","Other UMICs","Universal",-33139768.6277084,-33.4336219564431,-0.0509129546907653,-12.444483413034,82.7409989434707,5.15342961543015,-5.83214739497318,-33.6780360965217
