"","Country","ReGroup","SubScenario","Amount","Share"
"77","Finland","Bottom 50%","Implicit_prod",1054.43492336864,0.37078902904727
"78","Finland","Bottom 50%","Null",NA,NA
"79","Finland","Next 40%","Explicit",202.519389209538,0.416804752326509
"80","Finland","Next 40%","Explicit_Implicit_cons",209.766736847174,0.417959603504221
"81","Finland","Next 40%","Explicit_Implicit_prod",1476.52355955848,0.443447705859407
"82","Finland","Next 40%","Implicit_cons",7.24734763763617,0.453035879018861
"83","Finland","Next 40%","Implicit_prod",1274.00417034894,0.44799992759791
"84","Finland","Next 40%","Null",NA,NA
"85","Finland","Top 10%","Explicit",69.7682799972215,0.143589958363942
"86","Finland","Top 10%","Explicit_Implicit_cons",72.8726066427525,0.145198453465547
"87","Finland","Top 10%","Explicit_Implicit_prod",585.088954679403,0.175721107189
"88","Finland","Top 10%","Implicit_cons",3.10432664553099,0.19405324829685
"89","Finland","Top 10%","Implicit_prod",515.320674682181,0.18121104335482
"90","Finland","Top 10%","Null",NA,NA
"91","France","Bottom 50%","Explicit",1964.36427912072,0.432929462913389
"92","France","Bottom 50%","Explicit_Implicit_cons",8175.59955963042,0.419410131834265
"93","France","Bottom 50%","Explicit_Implicit_prod",19150.1355806696,0.382240536316919
"94","France","Bottom 50%","Implicit_cons",6211.23528050971,0.415308535038902
"95","France","Bottom 50%","Implicit_prod",17185.7713015489,0.377192620089867
"96","France","Bottom 50%","Null",NA,NA
"97","France","Next 40%","Explicit",1929.13692819006,0.425165649306934
"98","France","Next 40%","Explicit_Implicit_cons",8488.8649219823,0.435480716745477
"99","France","Next 40%","Explicit_Implicit_prod",22093.026774219,0.440981233133715
"100","France","Next 40%","Implicit_cons",6559.72799379226,0.438610179830763
"101","France","Next 40%","Implicit_prod",20163.8898460289,0.4425562466051
"102","France","Next 40%","Null",NA,NA
"103","France","Top 10%","Explicit",643.876003982657,0.141904887779676
"104","France","Top 10%","Explicit_Implicit_cons",2828.62578751105,0.145109151420258
"105","France","Top 10%","Explicit_Implicit_prod",8856.53603186775,0.176778230549366
"106","France","Top 10%","Implicit_cons",2184.74978352839,0.146081285130335
"107","France","Top 10%","Implicit_prod",8212.66002788509,0.180251133305033
"108","France","Top 10%","Null",NA,NA
"109","Germany","Bottom 50%","Explicit",5186.37710189129,0.427665115335834
"110","Germany","Bottom 50%","Explicit_Implicit_cons",15737.4895511069,0.407013068658162
"111","Germany","Bottom 50%","Explicit_Implicit_prod",32960.1284679651,0.368258524908797
"112","Germany","Bottom 50%","Implicit_cons",10551.1124492157,0.397575826869307
"113","Germany","Bottom 50%","Implicit_prod",27773.7513660738,0.358947629703769
"114","Germany","Bottom 50%","Null",NA,NA
"115","Germany","Next 40%","Explicit",5151.7211840279,0.42480741200672
"116","Germany","Next 40%","Explicit_Implicit_cons",16892.6922241414,0.436889662593109
"117","Germany","Next 40%","Explicit_Implicit_prod",40597.194181628,0.453586303806216
"118","Germany","Next 40%","Implicit_cons",11740.9710401136,0.442410816109606
"119","Germany","Next 40%","Implicit_prod",35445.4729976001,0.458096868101116
"120","Germany","Next 40%","Null",NA,NA
"121","Germany","Top 10%","Explicit",1789.09403328263,0.147527472657446
"122","Germany","Top 10%","Explicit_Implicit_cons",6035.62717037141,0.156097268748729
"123","Germany","Top 10%","Explicit_Implicit_prod",15945.3670060721,0.178155171284987
"124","Germany","Top 10%","Implicit_cons",4246.53313708879,0.160013357021087
"125","Germany","Top 10%","Implicit_prod",14156.2729727894,0.182955502195115
"126","Germany","Top 10%","Null",NA,NA
"127","India","Bottom 50%","Explicit",1767.53653656109,0.260745693205905
"128","India","Bottom 50%","Explicit_Implicit_cons",29903.3295111275,0.529631075272841
"129","India","Bottom 50%","Explicit_Implicit_prod",53959.3566273345,0.30142732868571
"130","India","Bottom 50%","Implicit_cons",28135.7929745665,0.566318753839935
"131","India","Bottom 50%","Implicit_prod",52191.8200907733,0.303028473658322
"132","India","Bottom 50%","Null",NA,NA
"133","India","Next 40%","Explicit",2953.29973491486,0.435668610349303
"134","India","Next 40%","Explicit_Implicit_cons",22656.4463386009,0.401278326940464
"135","India","Next 40%","Explicit_Implicit_prod",74501.4510223322,0.416179412960139
"136","India","Next 40%","Implicit_cons",19703.1466036863,0.396585994267577
"137","India","Next 40%","Implicit_prod",71548.1512874176,0.415412358488217
"138","India","Next 40%","Null",NA,NA
"139","India","Top 10%","Explicit",2057.93930417777,0.303585696444791
"140","India","Top 10%","Explicit_Implicit_cons",3900.90198289816,0.0690905977866948
"141","India","Top 10%","Explicit_Implicit_prod",50552.0139899944,0.282393258354151
"142","India","Top 10%","Implicit_cons",1842.96267872038,0.0370952518924878
"143","India","Top 10%","Implicit_prod",48494.0746858167,0.281559167853461
"144","India","Top 10%","Null",NA,NA
"145","Indonesia","Bottom 50%","Explicit",4802.82759531268,0.362843802859282
"146","Indonesia","Bottom 50%","Explicit_Implicit_cons",17458.381415456,0.445100795508948
"147","Indonesia","Bottom 50%","Explicit_Implicit_prod",28334.1108269198,0.330186931320378
"148","Indonesia","Bottom 50%","Implicit_cons",12655.5538201433,0.486999170684742
"149","Indonesia","Bottom 50%","Implicit_prod",23531.2832316072,0.3242308504029
"150","Indonesia","Bottom 50%","Null",NA,NA
